id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
11276,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar8@rare.org,87f5f2f1-5a34-46f6-bf9e-54b058fe2947,2019-11-19T13:33:18,2019-11-12T11:44:03,2019-11-19T13:33:18,Other,Omoa,Spouse,F,Christian,,1,omoa,1,NA,NA,NA,NA,12,50,NA,NA,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,,Independently,,More than 1-2 times per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Own,Stays the same,0,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,0,,0,Confident not,Few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,14,200,3750,3,800,0,0,Neither,Slightly better,2500,0,1000,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11282,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar8@rare.org,097f732f-c609-4b83-9ab7-43528a7fd268,2019-11-19T13:33:35,2019-11-09T12:13:49,2019-11-19T13:33:35,Other,Omoa,Household head,M,Christian,,1,omao,1,12,25,NA,NA,12,40,NA,NA,NA,NA,12,35,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,2,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,0,0,0,0,0,0,Own,Improves slightly,0,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,4,4,4,4,4,4,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,0,Confident not,Few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,10,1200,3750,2,250,0,0,Much worse,Neither,2000,0,1500,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11284,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,7cf4bd05-4bc4-47e3-99b3-205ece93e2da,2019-11-19T13:39:23,2019-11-18T12:54:12,2019-11-19T13:39:23,RARE,Bajamar,Household head,M,Christian,,1,Bajamar,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,4,4,4,3,4,4,3,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,Some months,1,Uncertain,More than few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,3000,0,0,,,500,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11316,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,7c1e8a29-d6bd-48a4-8051-1df8813b6e44,2019-11-19T13:40:15,2019-11-16T12:32:17,2019-11-19T13:40:15,Other,Bajamar,Household head,M,Christian,,1,Bajamar,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,5,4,4,4,4,4,4,4,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,1,Some months,0,Uncertain,More than few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,6,6000,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11340,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar@rare.org,cc9f9a49-94ba-4fd8-866f-17c6ba7a11d2,2019-11-19T13:40:45,2019-11-11T17:05:18,2019-11-19T13:40:45,Other,Omoa,Household head,M,Christian,,1,Omoa,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,4,4,5,3,3,3,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,Las pesca aumentaría.,,,Myself,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,1,Some months,1,Uncertain,Few per month,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,5000,0,0,,,1000,0,0,Fairly easy,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11344,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar6@rare.org,cfbeea5e-2518-4145-b05a-c84df0286b7a,2019-11-19T13:47:06,2019-11-14T11:15:19,2019-11-19T13:47:06,RARE,Bajamar,Household head,M,Christian,,1,bajamar,1,7,20,NA,NA,12,50,NA,NA,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Own,Improves slightly,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,4,5,5,5,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,"Subnational Government,Fisheries Management Body",,NA,NA,NA,NA,NA,,Often,OK,Sometimes,0,,0,Confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,14,100,7500,2,3000,0,0,Much worse,Slightly better,3500,0,700,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11557,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,ed07d642-b64d-4e88-b151-672d2532f5b7,2019-11-22T13:37:21,2019-11-21T19:40:44,2019-11-22T13:37:21,RARE,Travesía,Household head,M,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,3,4,4,4,3,4,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,Aumentara la pesca.,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,Some months,1,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,4500,0,0,,,2500,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11575,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,cf7e7c81-0f2a-4235-b1ba-6cbb3767caf6,2019-11-22T13:38:19,2019-11-22T10:32:52,2019-11-22T13:38:19,Other,Travesía,Household head,M,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,4,3,4,4,4,4,4,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,One or two months,0,Uncertain,Few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,5000,0,0,,,1000,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11609,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,b34c71c2-908c-419b-95f1-72743d075b7e,2019-11-22T13:44:03,2019-11-21T09:13:42,2019-11-22T13:44:03,RARE,Travesía,Spouse,F,Christian,,1,travesías,1,NA,NA,NA,NA,12,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,albañil,12,60,1,0,0,1,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Employee,Stays the same,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,0,Confident not,Few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,8,60,3750,0,0,4,2800,Slightly worse,Neither,1500,0,500,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11612,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,79278f1e-2a59-4084-b0d3-ff83adbc9a03,2019-11-22T13:44:13,2019-11-21T09:13:19,2019-11-22T13:44:13,Other,Travesía,Household head,M,Christian,,1,travesía,1,12,40,NA,NA,12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Own,Stays the same,1,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,1,Very confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,8,100,3750,0,0,4,4000,Slightly worse,Neither,1500,0,500,Fairly easy,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11642,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar8@rare.org,0ad3aa09-2b4e-4cf3-b81c-7b8fbb9016f2,2019-11-22T13:46:35,2019-11-19T09:42:10,2019-11-22T13:46:35,Other,Travesía,Household head,M,Christian,,1,travesía,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,futbolista,12,100,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,0,0,1,NA,0,0,1,NA,1,NA,0,0,0,,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,5,5,5,5,5,5,5,5,5,Agree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,OK,Sometimes,1,Some months,0,Confident not,More than few per week,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,7500,3,1400,0,0,,,1500,0,200,Fairly easy,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12099,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,6498c31c-8763-401c-b147-2c320ad0a854,2019-11-26T16:13:50,2019-11-22T16:31:16,2019-11-26T16:13:50,Other,Travesía,Spouse,F,Christian,,1,travesia,1,NA,NA,NA,NA,6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construcción,6,50,1,0,0,1,1,0,,,,,,Improved slightly,0,1,0,0,0,0,0,Collective,Improves heavily,1,1,NA,1,NA,0,0,2,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,3,3,3,3,3,4,4,4,4,Neither,1,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Rarely,OK,Sometimes,0,,NA,Confident not,Few,3,3,3,3,NA,3,3,3,5,,NA,NA,,NA,NA,,NA,8,35,7500,8,6000,2,2000,Slightly better,Much worse,1000,760,0,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12127,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,9708c0bb-3c18-4592-8033-eb5fe57f6438,2019-11-26T16:15:04,2019-11-23T13:34:58,2019-11-26T16:15:04,Other,Travesía,Household head,F,Christian,,1,travesía,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,no tiene,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,Insufficient,2,2,2,4,2,3,3,2,2,Agree,1,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,0,0,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Very good,Sometimes,0,,0,Confident not,Few per month,3,2,2,4,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,0,0,1,1500,,,1000,1000,0,With difficulty,Male partner,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12130,HND,Cortés,Puerto Cortés,NA,15.862647,-87.905586,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,dfe4695e-b893-47f9-8521-e886b56823ce,2019-11-26T16:15:08,2019-11-23T12:52:24,2019-11-26T16:15:08,Other,Travesía,Other,F,Christian,,1,travesía,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,esta soltero,Independently,,A few times per month,A few times,Declined slightly,0,1,0,0,0,0,0,Own,Declines a lot,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,NA,1,NA,0,0,0,0,0,0,0,no tiene,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,2,2,3,3,3,3,3,3,2,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,0,0,NA,NA,1,Habrán peces,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,Very bad,Never,0,,0,Confident not,More than few per week,4,2,4,2,NA,4,4,4,5,,NA,NA,,NA,NA,,NA,8,85,3750,6,1800,0,0,Slightly better,Much worse,0,0,300,Fairly easy,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,HND,Islas de la Bahía,Guanaja,NA,16.448128,-85.891492,Guanaja,216463,Proposed,2,Established by FF,mar1@rare.org,38e89dc0-6893-4da4-81f7-3aaf4ae50e43,2019-06-06T21:01:01,2019-06-06T20:46:05,2019-06-06T21:01:01,Community Member,El Pelicano,Household head,M,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,1,NA,1,NA,1,NA,0,0,0,0,1,NA,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,,NA,1,NA,NA,NA,NA,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,Sufficient,3,3,3,3,3,3,3,3,3,No dependance,0,1,1,Not permitted,Not permitted,Not permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Neither,No restrictions,NA,NA,NA,NA,NA,NA,,Neither,Neither,Subnational Government,No punishment,5,5,5,3,4,Unsure,Never,Rather bad,Never,0,,0,Very confident not,More than few per week,5,5,5,5,5,5,5,5,5,,NA,NA,,NA,NA,,NA,NA,NA,11000,NA,NA,NA,NA,,,8000,500,0,Very easy,Myself,0,NA,NA,Not permitted,Not permitted,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,HND,Islas de la Bahía,Guanaja,NA,16.448128,-85.891492,Guanaja,216463,Proposed,2,Established by FF,mar1@rare.org,a0528999-fb07-449b-8da6-0b2294423a38,2019-06-06T21:27:09,2019-06-06T21:13:49,2019-06-06T21:27:09,Community Member,El Pelicano,Household head,M,Christian,,0,,1,NA,NA,NA,NA,4,30,6,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times,1-2 per week,Declined slightly,1,NA,NA,NA,NA,NA,NA,Own,Declines a lot,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,compra de equipo de pesca y combustible,Tight,3,2,4,3,5,4,5,4,4,Neither,1,1,1,Not permitted,Not permitted,Unknown,Not permitted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,No restrictions,NA,0,1,1,1,1,Se cuidan los peces y otros animales,Disagree,Disagree,Subnational Government,Weak,8,NA,6,4,2,Yes,Never,Rather bad,Sometimes,0,,0,High chance,Few,4,3,3,4,3,4,3,4,4,,NA,NA,,NA,NA,,NA,NA,NA,5000,2000,NA,NA,NA,Slightly worse,Much worse,2000,350,800,With difficulty,Myself,1,NA,NA,Not permitted,Not permitted,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
