"x1","submissionid","country","level1_name","level2_name","level3_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","reserves","reserve_status","x2_affiliation","x3_community","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_local_decision","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","eng_sum","agree_sum","eng_mean","agree_mean"
4262,"9c6c7291-abb9-41a1-94a8-6e95b674f369","BRA","Pará","São Caetano de Odivelas",NA,"Cachoeira",2259,-0.724017,-48.023922,"RESEX Marinha Mocapajuba",21029,"Strengthened by FF",0,NA,"Surveyor","Cachoeira","Household head","M","Católico",NA,0,NA,-1,-1,-1,0,4,0,-1,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Declines slightly",0,0,0,"Sufficient",2,2,4,4,2,2,2,4,4,"Disagree",1,"Agree",9,"No enforcement system",NA,0,8,10,10,10,"Never",0,"Confident not","Few per month",4,4,4,4,2,NA,NA,NA,NA,NA,"Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,-2.77529724932395,-0.863467648623278,0.138977080494165,0.250553665377789,-2.25001892536227,-4.39368447391127,-0.450003785072454,-0.878736894782253
4266,"9c90dfff-42cd-44d0-a807-82f6159a3d26","PHL","Caraga","Surigao del Norte",NA,"Poblacion 2",1693,10.011788,126.069294,"SDN_Burgos",61051,"Proposed",1,"Proposed","Surveyor","Poblacion 2","Sibling","M","Christian",NA,1,"Caraga",1,1,1,0,3,0,1,1,3,3,NA,NA,NA,NA,30,6,NA,NA,NA,NA,NA,NA,30,4,NA,NA,NA,NA,40,12,NA,NA,NA,1,NA,NA,"Stayed the same","Declines a lot",1,0,0,"Tight",5,4,3,3,3,3,3,3,5,"Strongly disagree",1,"Agree",10,"National Government","Strong",5,3,3,3,3,"Sometimes",1,"High chance","Few per month",0,3,3,3,3,"2. Negative informal sanction",1,"-1",0,"5","Not by boat",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,-1.18629996035972,-1.144450321836,0.590005956520217,0.856123921978765,-0.975093245845545,-0.836971463662,3.60479820873986,-1.51038515284456,0.720959641747972,-0.302077030568912
4267,"9c92b93d-2d4a-4ab5-9be7-414da2000671","PHL","Caraga","Surigao del Norte",NA,"Albino Taruc",2174,9.610482,125.956287,"SDN_Socorro",20080,"Proposed",1,"Proposed","Surveyor","Albino Taruc","Household head","M","Christian",NA,0,NA,-1,-1,-1,-1,3,0,0,0,4,3,NA,NA,NA,NA,100,10,NA,NA,80,9,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same",0,0,1,"Insufficient",3,3,3,3,3,4,4,3,2,"Agree",0,"Neither",NA,"National Government","Moderate",0,NA,0,2,NA,"Sometimes",0,"Uncertain","Few per week",3,4,3,4,4,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,-1.18629996035972,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,-4.41365940538051,-3.79855800002897,-0.882731881076103,-0.759711600005795
4270,"9cae1510-bd78-4b4f-942b-c2bbe001b6f6","PLW","Melekeok","Melekeok",NA,"Melekeok",2809,7.510106,134.605342,"Melekeok",30570,"Proposed",1,"Proposed","Community Member","Melekeok","Spouse","F","Christian",NA,NA,NA,1,1,-1,1,3,1,0,1,5,5,NA,NA,NA,NA,35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Declined a lot","Declines a lot",1,1,0,"Sufficient",3,2,3,2,4,5,5,3,5,"Agree",0,"Strongly agree",3,"Subnational Government","Weak",0,0,0,0,5,"Never",0,"Very confident not","More than few per week",3,5,5,3,5,"Negative formal sanction",1,"0",0,"5","Own",0.976564042877258,1.81417467801027,-0.603141680570095,0.967271783670603,-1.18629996035972,0.862510451458583,-1.09264564640186,0.856123921978765,1.25304740683387,1.33807879441758,1.96856886362831,3.21711492828694,0.393713772725663,0.643422985657387
4271,"9cb12594-1370-4a38-8a29-aa97ac3573a9","PHL","Caraga","Surigao del Norte",NA,"Rizal",2283,10.034719,126.044681,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","Rizal","Household head","M","Christian",NA,1,"CARAGA",1,-1,0,0,4,1,0,0,5,5,NA,NA,NA,NA,70,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,NA,NA,NA,1,NA,NA,"Declined a lot","Stays the same",1,0,0,"Tight",5,3,5,4,5,4,4,5,5,"Neither",0,"Agree",7,"National Government","Severe",3,2,2,3,2,"Sometimes",0,"Uncertain","Few per week",5,5,5,5,5,"2. Negative informal sanction",1,"1",0,"5","Not by boat",0.976564042877258,-0.612178288310995,0.688185238032578,0.0208472915768021,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,1.25304740683387,1.33807879441758,1.10433431174037,1.49752335768489,0.220866862348074,0.299504671536979
4273,"9ccfe72a-ed80-4550-ab7a-e07ecf1855a9","BRA","Pará","Soure",NA,"Bairro Novo",2314,-0.715694,-48.526472,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Bairro Novo","Spouse","F","Católico",NA,0,NA,1,-1,-1,-1,4,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Declined slightly","Declines slightly",1,1,0,"Tight",4,4,2,2,4,3,3,4,NA,"Neither",-1,"Agree",0,"Other","Moderate",5,0,0,0,0,"Never",0,"Confident not","More than few per week",3,4,5,3,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-2.08916357218526,-1.92449659270179,-1.13341709895611,-1.70501983492948,-0.226683419791221,-0.341003966985896
4274,"9ce68fb6-2b59-4d71-baef-600446480f18","PLW","Melekeok","Melekeok",NA,"Melekeok",2809,7.510106,134.605342,"Melekeok",30570,"Proposed",1,"Proposed","Student","Melekeok","Household head","M","Christian",NA,0,NA,1,1,-1,0,4,1,1,1,4,5,10,11,NA,NA,40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,12,NA,NA,NA,3,1,NA,"Stayed the same","Improves heavily",0,1,1,"Sufficient",3,3,3,3,3,5,3,5,3,"Strongly agree",0,"Agree",10,"Subnational Government","Strong",0,0,10,0,9,"Never",0,"Confident not","More than few per week",5,5,5,4,5,"2. Negative informal sanction",1,"1",0,"5","Own",0.976564042877258,1.81417467801027,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,1.33807879441758,2.23936035945896,3.78569620486931,0.447872071891792,0.757139240973862
4275,"9ced72cb-e858-44eb-88fe-8187d90d5d39","IDN","South East Sulawesi","Wakatobi",NA,"Kulati",24,-5.75478,123.98718,"Tomia",12424,"Proposed",0,NA,"Surveyor","Kulati","Household head","M","Muslim",NA,0,NA,1,1,1,0,3,0,0,1,4,3,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,1,0,"Sufficient",4,4,4,4,4,4,4,4,4,"Agree",0,"Agree",10,"Subnational Government",NA,NA,NA,NA,NA,NA,"Never",0,"Confident not","More than few per week",4,3,3,3,3,NA,NA,NA,0,"5","Collective",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,-1.18629996035972,-1.144450321836,-1.09264564640186,0.856123921978765,0.138977080494165,-0.836971463662,3.60479820873986,-2.07896642942693,0.720959641747972,-0.415793285885386
4278,"9cf1c511-3e52-4512-88bd-9c27965ba54c","PHL","Western Visayas","Antique",NA,"Lipata",1730,11.467902,122.059701,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Lipata","Spouse","F","Christian",NA,1,"antique",1,-1,-1,1,5,1,0,0,2,4,NA,NA,NA,NA,100,12,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Declined slightly","Improves slightly",1,1,0,"Tight",5,2,5,4,5,3,4,5,3,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,NA,0,1,1,"Sometimes",0,"Confident not","More than few per week",3,5,5,5,5,NA,0,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.967271783670603,1.24813201548917,0.862510451458583,-1.09264564640186,-0.863467648623278,-2.08916357218526,0.250553665377789,1.97664787315594,-2.93221275037403,0.395329574631188,-0.586442550074805
4279,"9cf6d61a-d656-4530-8c4f-d7f9f2a85f8f","MOZ","Inhambane","Inhassoro",NA,"Petane1",957,-21.516625,35.194166,"Petane",1181,"Proposed",0,"Proposed","Other","pomene","Household head","M","Christian",NA,1,"Petane",1,1,0,-1,4,1,1,1,4,4,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Declined slightly","Declines a lot",0,1,0,"Tight",4,3,4,3,4,4,4,4,4,"Agree",0,"Agree",7,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",1,"High chance","Few per month",4,3,4,4,4,NA,NA,NA,NA,NA,"Collective",0.976564042877258,1.81417467801027,0.688185238032578,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,2.58426278596783,2.69817107582952,0.516852557193566,0.539634215165904
4280,"9cf9980f-9b5c-4a8b-8243-960862c0c39c","MOZ","Nampula","Memba",NA,"Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed",0,"Proposed","Other","memba","Sibling","M","Muslim",NA,1,"Niuauarane",0,0,0,-1,4,1,1,1,3,3,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Stays the same",1,0,1,"Insufficient",3,3,3,3,3,4,4,4,3,"Agree",0,"Disagree",NA,"Fisheries Management Body","Strong",3,1,2,0,0,"Sometimes",0,"Uncertain","More than few per week",4,3,4,3,3,"negative formal sanction",1,"1",0,"4","Collective",-0.0549491163727232,0.600998194849636,0.688185238032578,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,-0.836971463662,0.339573143557217,0.496575620450021,0.0679146287114434,0.0993151240900041
4281,"9cfebb97-1531-442f-88f6-c40e50044d4c","PHL","Caraga","Surigao del Norte",NA,"Asinan (Pob.)",2083,9.877165,126.091559,"SDN_Pilar",8849,"Proposed",1,"Proposed","Surveyor","Asinan (Pob.)","Household head","M","Christian",NA,1,"caraga",1,-1,-1,2,3,1,1,1,3,3,NA,NA,NA,NA,100,10,NA,NA,90,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Declines slightly",1,0,0,"Insufficient",3,4,4,4,4,4,3,4,2,"Neither",0,"Agree",10,"Subnational Government","Strong",0,0,0,10,10,"Sometimes",0,"Confident not","More than few per week",4,4,4,4,4,"Negative formal sanction",1,"1",0,"4","Employee",0.976564042877258,-0.612178288310995,-0.603141680570095,1.9136962757644,-1.18629996035972,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,-0.836971463662,0.488640389400852,0.496575620450021,0.0977280778801703,0.0993151240900041
4284,"9d1fa6d5-ebdb-40f7-8d6a-65f76ab8ff99","PHL","Western Visayas","Antique",NA,"Balac-Balac",1721,11.387018,122.063347,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Balac-Balac","Household head","M","Christian",NA,1,"Antique",-1,-1,-1,0,4,0,1,1,4,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Stays the same",1,0,1,"Insufficient",4,4,5,2,4,4,4,4,2,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,3,4,4,NA,0,"0",0,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-2.25001892536227,0.691210302534939,-0.450003785072454,0.138242060506988
4285,"9d229fd0-18bf-40ed-be4d-f9ee6872ff7c","BRA","Pará","Soure",NA,"Tucumanduba",2312,-0.699833,-48.510556,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Tucumanduba","Spouse","F","Católico",NA,0,NA,1,-1,-1,-1,4,0,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Improves slightly",1,0,0,"Tight",5,5,5,5,5,3,3,5,5,"Neither",-1,"Neither",0,"National Government","Severe",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Not by boat",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-1.13341709895611,-2.71103287098919,-0.226683419791221,-0.542206574197837
4286,"9d272461-1da3-40ad-9a46-949add9200ce","PHL","Caraga","Surigao del Norte",NA,"Cabugao",1758,9.801759,126.002021,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","Cabugao","Spouse","F","Other","Jehova witnesses",1,"Caraga",1,-1,-1,-2,4,0,0,0,4,4,NA,NA,NA,NA,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same",1,0,1,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Neither",2,"Fisheries Management Body","Moderate",2,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,4,4,4,NA,0,"1",0,"3","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-2.07984159104991,-2.71103287098919,-0.415968318209981,-0.542206574197837
4287,"9d3f5df6-c7ba-431a-9b94-4a25f575e099","HND","Colón","Santa Fé",NA,"Quinito",571,15.880617,-86.197675,"Santa Fé",52369,"Proposed",2,"Proposed","Community Member","Quinito","Spouse","F","Christian",NA,1,"Quiniteño",-1,-1,-1,0,2,1,1,1,4,2,10,12,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,NA,NA,NA,1,0,0,"Declined a lot","Improves slightly",0,1,0,"Tight",3,2,4,3,2,2,2,4,4,"Agree",0,"Agree",5,"Subnational Government,Myself","Moderate",3,0,0,NA,1,"Often",1,"High chance","More than few per week",2,4,4,4,4,"2. Aplicaría una sanción negativa informal",1,"1",0,"4","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,-2.40351594828417,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,-1.92449659270179,-4.68445090121116,0.523120817749942,-0.936890180242232,0.104624163549988
4288,"9d42d933-0fb1-4e7e-a0fe-0b4e0f03f5d0","PHL","Western Visayas","Antique",NA,"Callan",2168,11.66864,122.128398,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Callan","Spouse","F","Christian",NA,1,"antique",1,1,-1,0,5,1,0,0,5,5,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Stayed the same","Stays the same",1,0,0,"Insufficient",5,5,NA,5,5,5,5,5,5,"Neither",0,"Agree",10,"National Government","Moderate",0,0,0,0,0,"Often",0,"Uncertain","Few",5,5,5,5,5,NA,0,"1",0,"3","Own",0.976564042877258,1.81417467801027,-0.603141680570095,0.0208472915768021,1.24813201548917,0.862510451458583,-1.09264564640186,-0.863467648623278,1.25304740683387,1.33807879441758,3.4565763473834,1.49752335768489,0.691315269476681,0.299504671536979
4289,"9d436a6a-754b-4204-a7ec-e2ea0649343e","MOZ","Nampula","Memba",NA,"Memba",239,-14.190111,40.534306,"Memba",12247,"Proposed",4,"Proposed","Community Member","Memba","Household head","M","Muslim",NA,1,"micuta",-1,-1,-1,0,3,0,1,1,4,3,32,5,NA,NA,54,6,NA,NA,NA,NA,NA,NA,86,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Declined slightly","Stays the same",1,0,0,"Tight",3,3,3,3,4,3,3,3,3,"Agree",1,"Agree",7,"National Government","Strong",6,0,6,6,6,"Sometimes",0,"Uncertain","Few",4,3,3,3,3,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.0208472915768021,-1.18629996035972,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,-0.836971463662,-3.46723491328671,-0.396314826504849,-0.693446982657343,-0.0792629653009699
4290,"9d4eed4b-ad14-4f32-8a5f-f107b3619ecb","BRA","Pará","Soure",NA,"Bairro Novo",2314,-0.715694,-48.526472,"RESEX Soure",27464,"Strengthened by FF",0,NA,"Surveyor","Bairro Novo","Spouse","F","Evangélico",NA,0,NA,-1,-1,-1,1,4,1,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",4,4,4,4,4,4,4,4,4,"Agree",-1,"Agree",0,"Subnational Government","Strong",5,5,5,5,5,"Often",0,"High chance","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-1.30359443326847,-0.704072097694605,-0.260718886653693,-0.140814419538921
4291,"9d5844af-5c6d-4d25-833d-54cae823e703","PHL","Western Visayas","Antique",NA,"Aras-Asan",2166,11.53236,122.089281,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Aras-Asan","Parent","M","Christian",NA,1,"antique",1,-1,-1,1,4,1,0,1,4,3,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines slightly",1,1,1,"Sufficient",5,2,5,2,5,2,5,5,5,"Agree",1,"Disagree",4,"Fisheries Management Body","Weak",5,4,4,5,5,"Sometimes",0,"High chance","More than few per week",3,5,5,5,5,NA,0,"1",0,"2","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,-1.09264564640186,0.856123921978765,0.138977080494165,-0.836971463662,0.759431885231496,-0.072005656132351,0.151886377046299,-0.0144011312264702
4293,"9d59e8ea-d2cf-4c13-a49f-db44d4e0c355","BRA","Pará","Viseu",NA,"Mangueirão",2276,-1.18834,-46.139796,"RESEX Gurupi-Piriá",74081,"Strengthened by FF",0,NA,"Surveyor","Mangueirão","Household head","M","Católico",NA,0,NA,1,-1,-1,-1,4,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Declines a lot",1,0,0,"Tight",4,2,4,2,2,4,2,4,4,"Disagree",1,"Disagree",7,"No enforcement system","Weak",6,9,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-2.08916357218526,0.250553665377789,-1.13341709895611,0.470030423150099,-0.226683419791221,0.0940060846300198
4294,"9d6ca1a6-f249-4a86-98e9-0a8108fb3099","PHL","Caraga","Surigao del Norte",NA,"San Fernando",1766,9.873409,125.945879,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","San Fernando","Parent","F","Christian",NA,1,"Caraga",1,1,1,0,4,0,1,0,4,4,NA,NA,NA,NA,100,6,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"Stayed the same","Stays the same",1,1,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Employee",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,4.8220141966643,-1.0283812680671,0.964402839332861,-0.205676253613421
4296,"9d748d6c-ef0d-4614-bc25-ec30a73147d8","BRA","Pará","São João da Ponta",NA,"Porto Grande",2247,-0.780548,-48,"RESEX São João da Ponta",3203,"Strengthened by FF",0,NA,"Surveyor","Porto Grande","Household head","M","Outra","nao tem religiao",0,NA,1,-1,-1,0,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot",0,0,0,"Insufficient",2,4,2,4,4,4,3,2,4,"Agree",1,"Disagree",7,"Subnational Government","Weak",4,7,1,0,0,"Sometimes",1,"Uncertain","Few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Not by boat",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-0.186992606862305,2.69817107582952,-0.037398521372461,0.539634215165904
4298,"9d91e682-ba0f-409b-bc96-c4451f2979a1","PHL","Caraga","Surigao del Norte",NA,"Poblacion 1",1692,10.017423,126.066098,"SDN_Burgos",61051,"Proposed",1,"Proposed","Surveyor","Poblacion 1","Household head","M","Christian",NA,0,NA,1,1,1,2,5,1,1,1,5,5,NA,NA,NA,NA,100,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Declined slightly","Declines slightly",1,0,0,"Sufficient",4,3,4,4,5,4,5,5,3,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",6,2,3,0,8,"Sometimes",0,"High chance","More than few per week",5,5,5,5,5,NA,0,"1",0,"4","Own",0.976564042877258,1.81417467801027,1.97951215663525,1.9136962757644,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,1.25304740683387,1.33807879441758,7.93207916877635,4.89976653120902,1.58641583375527,0.979953306241804
4299,"9d9a182c-7116-4f56-ba6a-3a3fc4e7e272","BRA","Pará","São Caetano de Odivelas",NA,"Pepéua",2264,-0.746753,-48.02516,"RESEX Marinha Mocapajuba",21029,"Strengthened by FF",0,NA,"Surveyor","Pepéua","Household head","F","Católico",NA,0,NA,-1,-1,-1,-2,1,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines slightly",0,0,0,"Tight",1,4,1,2,2,1,2,1,1,"Neither",-1,"Neither",0,"No enforcement system","No punishment",0,0,0,0,0,"Often",0,"Certain","Once or never",1,1,1,1,3,NA,NA,NA,NA,NA,"Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,-3.62073193620861,-1.144450321836,0.590005956520217,-0.863467648623278,-2.08916357218526,-3.01202172174158,-7.79451587332321,-6.51909730786589,-1.55890317466464,-1.30381946157318
4302,"9dd06ab0-d898-4e4f-a4a4-00ad1909eb90","PHL","Caraga","Surigao del Norte",NA,"Helene",2176,9.575037,125.956271,"SDN_Socorro",20080,"Proposed",1,"Proposed","Surveyor","Helene","Household head","M","Christian",NA,1,"Caraga",1,-1,-1,-1,4,1,1,1,4,3,30,3,NA,NA,50,12,NA,NA,NA,NA,NA,NA,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,"Declined slightly","Declines slightly",1,1,0,"Tight",4,4,4,4,4,4,3,3,4,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Never",0,"Confident not","Few per month",3,4,4,4,3,"2. Negative informal sanction",1,"-1",0,"3","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,-0.836971463662,-1.13341709895611,1.61064594678973,-0.226683419791221,0.322129189357946
