"","x1","submissionid","country","level1_name","level2_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","username","x1_interviewer","x2_affiliation","x3_community","x4_ma_r_mb","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x30_trust_local_decision","x67_reserve_boundry","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x17_fishing_low_profit","x18_fishing_high_profit","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x32_fishery_benefit_equal","x70_hh_average_income","x7_gender","x7_age","x7_relationship","x7_education","household_size","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","x30a_scaled","eng_sum","agree_sum","eng_mean","agree_mean","raw_agree_mean","raw_eng_mean","cluster_no"
"2503",3924,"8fde976d-8dc7-4776-9b73-c49685fe84a4","PHL","Surigao del Norte","San Isidro","Pacifico",2131,9.980543,126.0803,"San Isidro",9416,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Pacifico","All 3","Household head","M","Christian",NA,1,"Caraga Region",-1,0,-1,0,3,0,1,0,4,4,4,1,50,5,NA,NA,50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same","Once or never","1-2 per week",1,0,0,"Tight",4,5,5,5,5,5,5,5,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,5,5,4,5,NA,0,"1",0,"4","Own",1,8000,"M",18,"Sibling","Vocational",3,-1.084343,0.6018287,-0.6022783,0.02274165,-1.186844,-1.148568,0.5918139,-0.8623544,0.1402803,0.2511881,0.2248433,-2.248896,-0.802797,-0.4497791,-0.1337995,2.166667,0.2,"1"
"2504",3926,"8fe7d42b-2b85-440c-a504-680ebe7f6647","MOZ","Inhambane","Inharrime","Zavora",235,-24.51964,35.19456,"Zavora",9597,"Proposed","zavora@clrmail.com","Nur Rafael","RARE","Zavora",NA,"Household head","M","Christian",NA,0,NA,1,1,1,0,4,1,1,1,4,4,5,NA,15,7,NA,NA,85,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stayed the same","Improves slightly","1-2 per week","3-4 per week",1,0,0,"Tight",4,3,4,3,4,5,4,3,"Agree",0,"Agree",7,"Fisheries Management Body","No punishment",0,0,0,0,0,"Never",0,"Uncertain","Few",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",1,4000,"F",17,"Child","Primary school",4,0.9786667,1.815576,1.982814,0.02274165,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,1.28724,4.831276,3.988828,0.9662551,0.6648047,2.666667,1.4,"3"
"2505",3930,"8ff5bcdb-3b45-413b-9e31-d7362cdfe9be","PHL","Surigao del Norte","Pilar Siargao","Maasin",2087,9.842479,126.0554,"Pilar",32990,"Proposed","ramolo@rare.org","Gil C. Bandoy","Surveyor","Maasin",NA,NA,"F","Christian",NA,1,"Caraga",1,1,1,0,3,0,1,0,3,3,3,1,20,5,NA,NA,40,10,NA,NA,NA,NA,NA,NA,40,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines slightly","A few times per month","A few times per month",1,0,0,"Tight",4,4,4,4,3,3,4,4,"Neither",1,"Agree",8,"Fisheries Management Body","Moderate",5,5,2,3,2,"Often",0,"Uncertain","Few per month",3,4,4,4,4,NA,0,NA,0,"3","Own",1,2000,"F",47,"Spouse","Secondary school",1,0.9786667,1.815576,1.982814,0.02274165,-1.186844,-1.148568,0.5918139,-0.8623544,-0.9746974,-0.8385179,-0.8375531,3.612953,-4.069877,0.7225907,-0.6783129,1.666667,1.2,"3"
"2506",3931,"9007d089-fcd1-4641-a7e3-b0fbd86c7128","PHL","Surigao del Norte","Pilar Siargao","Salvacion",2089,9.846792,126.1078,"Pilar",32990,"Proposed","ramolo@rare.org","godspeed steelerey nasayao","Surveyor","Salvacion",NA,"Household head","M","Christian",NA,1,"caraga",1,-1,-1,0,3,1,0,0,4,4,4,1,50,12,NA,NA,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines slightly","Once or never","More than 1-2 times per week",1,0,0,"Insufficient",4,2,4,3,3,4,2,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,1,"Sometimes",1,"Confident not","More than few per week",4,3,3,3,3,"Negative formal sanction",1,"1",0,"4","Rent",1,2000,"M",23,"Child","Secondary school",5,0.9786667,-0.6119182,-0.6022783,0.02274165,-1.186844,0.8609746,-1.091358,-0.8623544,0.1402803,0.2511881,0.2248433,-1.399633,-0.4764258,-0.2799265,-0.07940431,2.166667,0.4,"4"
"2507",3932,"901a2729-7403-4247-a961-bdfd49bbb78e","PHL","Surigao del Norte","San Benito","Talisay (Pob.)",2116,9.976769,126.0358,"San Benito",13050,"Proposed","ramolo@rare.org","Mark Anthony Golo","Surveyor","Talisay (Pob.)","All 3","Household head","M","Christian",NA,1,"CARAGA",1,-1,-1,1,2,1,0,0,5,5,5,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","A few times per month","More than 1-2 times per week",1,1,1,"Tight",4,3,3,3,3,5,5,5,"Agree",0,"Neither",10,"National Government","Severe",5,3,5,4,4,"Sometimes",0,"Uncertain","Few per month",5,5,5,5,5,"2. Negative informal sanction",1,"0",0,"5","Own",1,7000,"F",62,"Spouse","Primary school",4,0.9786667,-0.6119182,-0.6022783,0.9687517,-2.405166,0.8609746,-1.091358,-0.8623544,1.255258,1.340894,1.28724,-1.671945,2.790654,-0.3343889,0.4651091,2.666667,0.4,"4"
"2508",3934,"90338f7a-73aa-4185-9308-39ece451b467","PHL","Antique","Libertad","Union",1860,11.76338,121.896,"Libertad",35230,"Established","ramolo@rare.org","Christian jay.","Surveyor","Union",NA,"Household head","M","Christian",NA,1,"Antique",1,-1,1,1,4,1,1,1,5,4,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same","Once or never","More than 1-2 times per week",1,1,1,"Tight",4,3,4,3,5,5,3,4,"Agree",0,"Agree",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",5,4,4,4,3,"Negative formal sanction",1,"1",0,"4","Own",1,5000,"M",5,"Child","Primary school",6,0.9786667,-0.6119182,1.982814,0.9687517,0.03147765,0.8609746,0.5918139,0.8573317,1.255258,0.2511881,1.28724,3.349792,5.103806,0.6699584,0.8506343,2.833333,1.2,"3"
"2509",3935,"904607e9-b989-4b8c-aa91-f4f396667b1e","PHL","Surigao del Norte","Socorro","Salog",2181,9.706727,125.9393,"Socorro",43060,"Proposed","ramolo@rare.org","Benjamin S. Escauso","Surveyor","Salog",NA,"Sibling","F","Christian",NA,1,"Caraga",-1,-1,-1,0,4,1,1,1,4,4,4,1,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","1-2 per week","More than 1-2 times per week",0,0,0,"Tight",4,3,3,3,4,4,4,4,"Agree",0,"Agree",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,5,5,4,4,NA,NA,"1",0,"5","Collective",0,5000,"F",18,"Sibling","Secondary school",4,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,0.2248433,-2.24432,2.926432,-0.4488641,0.4877387,2.5,0.2,"4"
"2510",3936,"9047115c-79e5-4017-9a11-70b32e074ef4","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Del Carmen (Pob.)","All 3","Household head","M","Christian",NA,1,"Caraga region",-1,-1,-1,0,4,0,1,0,4,2,5,1,50,4,NA,NA,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Improves slightly","Once or never","1-2 per week",1,0,0,"Tight",5,4,4,4,4,5,5,4,"Agree",0,"Agree",9,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,3,4,4,5,NA,0,"1",0,"4","Own",1,600,"M",48,"Spouse","Secondary school",2,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,-1.148568,0.5918139,-0.8623544,0.1402803,-1.928224,1.28724,-2.24432,-1.919813,-0.4488641,-0.3199688,2,0.2,"1"
"2511",3938,"904c3f5e-e23d-4913-98c4-04b211ae9f26","PHL","Antique","Culasi","Fe",1727,11.44455,122.0675,"Culasi",151100,"Established","ramolo@rare.org","Reylan U. Patricio","Surveyor","Fe",NA,"Child","M","Christian",NA,1,"Antique",1,-1,-1,0,4,0,1,0,4,4,4,1,NA,NA,NA,NA,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12,"tindahan",1,0,0,"Stayed the same","Improves slightly","A few times per month","More than 1-2 times per week",0,0,0,"Insufficient",5,3,5,3,4,4,5,4,"Agree",0,"Strongly disagree",10,"Fisheries Management Body","No punishment",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,4,4,4,NA,0,"1",0,"4","Collective",0,3000,"F",50,"Child","University",2,0.9786667,-0.6119182,-0.6022783,0.02274165,0.03147765,-1.148568,0.5918139,-0.8623544,0.1402803,0.2511881,0.2248433,-0.1813105,-0.802797,-0.0362621,-0.1337995,2.166667,0.6,"1"
"2512",3939,"904f18fa-e5ad-4543-8b50-9740b9dd3192","IDN","South East Sulawesi","Wakatobi","Mola Utara",27,-5.33806,123.5344,"Wangi-Wangi Selatan",10991,"Established","indonesia8@rare.org","022rina","Surveyor","Mola Utara",NA,"Household head","M","Muslim",NA,1,"Wakatobi",-1,-1,1,-1,4,1,0,-1,3,1,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined slightly","Stays the same","Once or never","More than 1-2 times per week",1,1,0,"Tight",4,2,2,3,3,4,4,4,"Agree",NA,NA,NA,"Fisheries Management Body","Weak",8,2,7,8,8,"Sometimes",0,"Very confident not","Few per week",4,3,3,2,3,"2. Negative informal sanction",1,"1",1,"4","Own",1,3800000,"M",11,"Child","Primary school",2,-1.084343,-0.6119182,1.982814,-0.9232684,0.03147765,0.8609746,-1.091358,-2.582041,-0.9746974,-3.01793,1.28724,-0.6052383,-5.517811,-0.1210477,-0.9196352,1.5,0.4,"2"
"2513",3940,"9050cda0-8b23-4e84-8f87-99ab6387cb7d","HND","Colón","Santa Fé","Plan Grande",566,15.8872,-86.16927,"Santa Fe",51923,"Proposed","mar6@rare.org","Rodeney Gilberto Kelly Lopez","Community Member","Plan Grande","Reserve","Household head","M","Christian",NA,1,"plangrandeño",-1,-1,-1,0,4,1,-1,1,2,4,2,0,10,12,NA,NA,80,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,"se dedica a la reparacion de trasmallo",1,1,0,"Declined slightly","Declines a lot","Once or never","More than 1-2 times per week",1,1,1,"Tight",2,2,2,2,3,2,2,4,"Disagree",1,"Disagree",0,"Myself,No enforcement system","Weak",2,0,0,NA,1,"Sometimes",0,"Uncertain","Few per week",2,2,5,3,2,NA,0,"1",0,"4","Own",1,3750,"M",38,"Household head","Primary school",2,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,0.8609746,-2.774529,0.8573317,-2.089675,0.2511881,-1.89995,-2.24432,-4.794659,-0.4488641,-0.7991099,1.5,0.2,"2"
"2514",3941,"9062f439-afed-4b21-9fa2-d6bf10e84f41","MOZ","Inhambane","Inhassoro","Fequete",234,-21.53,35.19963,"Fequete",1660,"Proposed","inhassoro@clrmail.com","Mauricio Machuchuque","Other","Fequete",NA,"Household head","M","Muslim",NA,1,"Fequete",-1,1,-1,0,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines slightly","3-4 per week","5-6 per week",1,0,0,"Tight",4,4,3,3,NA,4,3,4,"Neither",0,"Agree",7,"National Government","Strong",0,0,0,0,0,"Sometimes",0,"Uncertain","Few",4,3,4,3,4,NA,NA,NA,NA,NA,"Employee",1,7000,"F",19,"Child","Secondary school",2,-1.084343,1.815576,-0.6022783,0.02274165,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,0.2248433,0.1831734,2.926432,0.03663467,0.4877387,2.5,0.6,"4"
"2515",3942,"906e545f-2203-43d7-8b6d-c2697410c4bb","PHL","Surigao del Norte","Santa Monica","Tangbo",2162,10.04559,126.0484,"Santa Monica",54520,"Proposed","ramolo@rare.org","Mark Anthony Golo","Surveyor","Tangbo","All 3","Child","M","Christian",NA,1,"CARAGA",0,0,0,0,5,1,0,0,5,5,5,1,NA,NA,NA,NA,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","A few times","More than 1-2 times per week",1,0,1,"Insufficient",5,3,3,3,3,5,5,5,"Neither",0,"Neither",8,"National Government","Severe",2,2,1,1,2,"Sometimes",1,"Uncertain","Few per month",5,5,5,5,5,"2. Negative informal sanction",1,"1",0,"5","Not by boat",1,4000,"M",18,"Child","Secondary school",6,-0.05283827,0.6018287,0.6902678,0.02274165,1.2498,0.8609746,-1.091358,-0.8623544,1.255258,1.340894,1.28724,2.5118,2.790654,0.5023599,0.4651091,2.666667,1,"4"
"2516",3943,"90718389-d598-4b11-934d-223f4cd2654a","PHL","Cebu","San Francisco","Unidos",2130,10.61209,124.3299,"San Francisco",98170,"Proposed","ramolo@rare.org","Gil C. Bandoy","Surveyor","Unidos","All 3","Spouse","F","Christian",NA,1,"Caraga",1,1,-1,2,4,1,1,1,3,5,3,1,40,12,NA,NA,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same","A few times per month","A few times per month",1,0,0,"Insufficient",3,5,4,4,5,4,4,4,"Agree",1,"Agree",10,"Fisheries Management Body","Moderate",3,2,3,2,1,"Often",1,"Uncertain","Few per month",3,4,4,5,4,"2. Negative informal sanction",1,"0",0,"3","Rent",1,20,"M",10,"Child","Primary school",5,0.9786667,1.815576,-0.6022783,1.914762,0.03147765,0.8609746,0.5918139,0.8573317,-0.9746974,1.340894,-0.8375531,4.138204,1.838764,0.8276407,0.3064607,2.333333,1.4,"3"
"2517",3944,"907c68e2-2879-42cd-9218-041b5054f895","IDN","South East Sulawesi","Wakatobi","Liya Togo",34,-5.37327,123.5895,"Wangi-Wangi Selatan",10991,"Established","indonesia8@rare.org","021intan","Surveyor","Liya Togo",NA,"Household head","M","Muslim",NA,0,NA,1,1,1,0,4,1,1,1,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Sufficient",5,4,5,4,4,4,5,4,"Agree",0,"Neither",10,"Fisheries Management Body","Severe",NA,NA,NA,NA,NA,"Sometimes",0,"Very confident not","More than few per week",5,5,5,NA,5,NA,0,"0",0,"5",NA,1,250000,"M",16,"Sibling","Secondary school",7,0.9786667,1.815576,1.982814,0.02274165,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,0.2248433,4.831276,2.926432,0.9662551,0.4877387,2.5,1.4,"3"
"2518",3945,"9082bf4c-b79c-4e40-8882-b294c3a2d15a","IDN","South East Sulawesi","Konawe Selatan","Rumba-Rumba",137,-4.427403,122.8079,"Teluk Kolono",3424,"Proposed","indonesia2@rare.org","017Kukun Widyanto","Surveyor","Rumba-Rumba",NA,"Household head","M","Muslim",NA,0,NA,-1,-1,-1,0,3,1,1,1,3,4,4,NA,10,4,NA,NA,40,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","A few times","More than 1-2 times per week",1,NA,0,"Tight",4,2,4,2,4,4,4,4,"Agree",0,"Agree",NA,"Fisheries Management Body","Strong",1,NA,NA,NA,NA,"Never",0,"Confident not","More than few per week",3,4,4,3,4,NA,NA,NA,NA,NA,"Own",1,2e+06,"F",65,"Parent","Primary school",8,-1.084343,-0.6119182,-0.6022783,0.02274165,-1.186844,0.8609746,0.5918139,0.8573317,-0.9746974,0.2511881,0.2248433,-3.462643,1.811454,-0.6925285,0.3019091,2.333333,0,"4"
"2519",3946,"9085dba2-052f-40d4-b3a2-f42eb23873e4","BRA","Pará","São Caetano de Odivelas","Cachoeira",3958,-0.724017,-48.02392,"RESEX Marinha Mocapajuba",21029,"Established","brazil1@rare.org","Josele Santos","Surveyor","Cachoeira",NA,"Child","M","Católico",NA,0,NA,-1,-1,-1,0,2,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines slightly","5-6 per week","5-6 per week",0,0,0,"Tight",1,1,1,1,1,1,1,1,"Strongly disagree",-1,"Neither",2,"National Government","Weak",0,1,0,0,0,"Often",0,"Uncertain","Once or never",2,1,1,2,3,NA,NA,NA,NA,NA,"Collective",0,700,"F",31,"Other parent","Primary school",4,-1.084343,-0.6119182,-0.6022783,0.02274165,-2.405166,-1.148568,-1.091358,0.8573317,-2.089675,-3.01793,-2.962346,-4.680965,-9.452545,-0.9361929,-1.575424,0.8333333,-0.2,"2"
"2520",3947,"908aec7f-03a8-4e23-afa1-18f6e026fac8","PHL","Surigao del Norte","Del Carmen","San Jose (Pob.)",1767,9.870066,125.9784,"Del Carmen",45170,"Established","ramolo@rare.org","Gil C. Bandoy","Surveyor","San Jose (Pob.)",NA,"Household head","M","Christian",NA,1,"Caraga",1,1,1,1,4,1,0,0,4,4,4,1,20,2,NA,NA,30,3,NA,NA,NA,NA,NA,NA,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Declined slightly","Declines slightly","A few times per month","1-2 per week",0,0,0,"Tight",4,4,4,4,4,4,4,4,"Agree",1,"Neither",8,"Fisheries Management Body","Moderate",2,3,4,3,2,"Often",1,"Uncertain","Few per month",4,4,4,4,4,NA,0,"1",0,"4","Rent",1,40,"M",25,"Child","Primary school",6,0.9786667,1.815576,1.982814,0.9687517,0.03147765,0.8609746,-1.091358,-0.8623544,0.1402803,0.2511881,0.2248433,5.777286,-0.4764258,1.155457,-0.07940431,2.166667,1.6,"3"
"2521",3948,"90a60764-318d-4955-b307-8c2b22869ec3","PHL","Antique","Libertad","San Roque",1857,11.7796,122.0004,"Libertad",35230,"Established","ramolo@rare.org","Rexzel","Surveyor","San Roque",NA,"Household head","M","Christian",NA,1,"antique",1,-1,1,1,5,0,1,1,5,5,5,1,NA,NA,50,6,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Declines slightly","Once or never","More than 1-2 times per week",0,0,0,"Insufficient",4,5,5,5,5,4,4,4,"Strongly agree",0,"Strongly agree",10,"National Government","Strong",0,0,0,0,0,"Often",0,"Confident not","Few per week",4,4,5,5,5,"Negative formal sanction",1,"1",0,"4","Own",0,4000,"M",54,"Household head","No formal",3,0.9786667,-0.6119182,1.982814,0.9687517,1.2498,-1.148568,0.5918139,0.8573317,1.255258,1.340894,1.28724,4.568114,4.183969,0.9136228,0.6973282,2.833333,1.4,"3"
"2522",3949,"90b2cebe-1a6e-4665-9197-ab4a70016be3","PHL","Surigao del Norte","Santa Monica","T. Arlan (Pob.)",2161,10.02355,126.0378,"Santa Monica",54520,"Proposed","ramolo@rare.org","Joey Curada","Surveyor","T. Arlan (Pob.)","All 3","Household head","M","Christian",NA,1,"Caraga",-1,0,0,0,3,0,0,0,4,4,3,1,NA,NA,NA,NA,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly","A few times","A few times per month",0,0,0,"Sufficient",4,4,2,3,3,3,3,3,"Neither",0,"Neither",9,"Fisheries Management Body","Moderate",1,0,1,0,1,"Sometimes",0,"Uncertain","Few",2,3,3,2,3,NA,0,"0",0,"3","Own",1,5000,"M",31,"Parent","Primary school",2,-1.084343,0.6018287,0.6902678,0.02274165,-1.186844,-1.148568,-1.091358,-0.8623544,0.1402803,0.2511881,-0.8375531,-0.9563495,-3.548365,-0.1912699,-0.5913942,1.833333,0.4,"2"
"2523",3951,"90b70e3c-1fa3-4585-8621-1ff60b6b26a1","HND","Colón","Santa Fé","Punta Gorda",2348,16.41974,-86.36487,"Roatan",142821,"Strengthened","mar6@rare.org","Rodeney Gilberto Kelly Lopez","Community Member","Punta Gorda","Reserve","Household head","M","Christian",NA,0,NA,1,-1,-1,1,4,1,1,1,4,5,2,1,10,12,NA,NA,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Declined a lot","Declines a lot","Once or never","More than 1-2 times per week",1,1,1,"Sufficient",2,3,2,4,2,2,4,4,"Agree",0,"Agree",8,"Subnational Government","Moderate",0,0,10,NA,0,"Never",0,"Confident not","More than few per week",5,5,4,5,4,"negative informal sanction",1,"1",0,"5","Own",1,7500,"M",21,"Child","Secondary school",5,0.9786667,-0.6119182,-0.6022783,0.9687517,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,1.340894,-1.89995,0.7646996,1.891345,0.1529399,0.3152242,2.333333,0.8,"4"
"2524",3952,"90e4945c-9ce8-4f72-b0ca-e9005016bff6","BRA","Pará","Soure","Pacoval",4105,-0.716,-48.50906,"RESEX Soure",27464,"Established","brazil1@rare.org","Jaíne Santiago","Surveyor","Pacoval",NA,"Household head","M","Católico",NA,0,NA,-1,-1,-1,0,4,0,1,0,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,"Improved slightly","Stays the same","1-2 per week","5-6 per week",1,0,0,"Tight",5,5,5,5,5,5,5,5,"Agree",-1,"Strongly agree",0,"National Government","Moderate",2,0,0,10,0,"Often",1,"Uncertain","More than few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Collective",0,800,"F",17,"Grandchild","Secondary school",11,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,-1.148568,0.5918139,-0.8623544,0.1402803,0.2511881,1.28724,-2.24432,0.2595994,-0.4488641,0.04326657,2.333333,0.2,"1"
"2525",3954,"90f4a0ce-eb6e-4155-b4b0-f0fee78e6830","PHL","Surigao del Norte","Del Carmen","Del Carmen",1760,9.865369,125.9901,"Del Carmen",45170,"Established","ramolo@rare.org","Maribeth Espino","Surveyor","Del Carmen","All 3","Household head","M","Christian",NA,1,"Caraga",1,-1,-1,0,5,1,1,-1,5,5,4,1,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Improved slightly","Improves slightly","A few times per month","A few times per month",1,0,0,"Insufficient",3,5,5,5,5,4,4,5,"Agree",0,"Agree",9,"Fisheries Management Body","Strong",3,2,0,5,5,"Sometimes",0,"Confident not","Few",5,5,5,5,5,NA,0,"0",0,"3","Own",0,5000,"M",58,"Household head","Primary school",3,0.9786667,-0.6119182,-0.6022783,0.02274165,1.2498,0.8609746,0.5918139,-2.582041,1.255258,1.340894,0.2248433,1.037012,1.691743,0.2074023,0.2819572,2.5,0.8,"4"
"2526",3955,"90f9e6e9-b9ef-4f97-9499-82d6c9270f43","HND","Colón","Santa Fé","Guadalupe",2346,15.89776,-86.0758,"Santa Fe",51923,"Proposed","mar15@rare.org","Irwin miranda","RARE","Guadalupe","Reserve","Household head","M","Christian",NA,1,"fundeño",1,1,-1,0,3,1,1,1,4,4,5,1,30,3,NA,NA,70,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot","A few times","A few times per month",1,0,0,"Insufficient",5,5,3,3,4,4,4,3,"Strongly disagree",0,"Strongly disagree",10,"Myself","Weak",NA,0,0,NA,0,"Often",0,"Confident not","More than few per week",4,4,4,4,5,"2. Aplicaría una sanción negativa informal",1,"1",0,"1","Own",1,1250,"M",23,"Child","No formal",3,0.9786667,1.815576,-0.6022783,0.02274165,-1.186844,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,1.28724,1.027861,3.988828,0.2055723,0.6648047,2.666667,0.8,"3"
