submissionid,ma_id,14_responsibility
955e08ec-7493-4003-9215-ade4956764d6,57,Cleaning fish
d8d3e20b-3acd-458c-b6dd-85258e18d3c0,57,Cooking for family
74c0ceb9-14b9-41c6-a9e0-db1db10b48a3,77,Caring for children
e7386f25-60db-4870-b54f-1c88b7e20d60,77,Cooking for family
291228d3-01e8-4722-b8af-dec854af119c,77,Cooking for family
d6d245c1-862b-470c-84ad-25a40b42f4a1,174,Caring for children
d2416047-0ca1-4e45-aecd-75a9f2096f8c,77,Caring for children
f0ea8863-4c06-4a43-bb4b-2d8e72c3d9c0,77,Cooking for family
cd361105-ae9b-46d0-80af-5e6303e6c362,76,Cooking for family
0e187df3-9bef-4768-af93-ceaff3aafc4f,76,Cooking for family
cbb36f2f-625e-4803-9384-16febe18a7b2,76,Cleaning fish
fc98bab5-d6a5-4b36-a399-79c398beb007,76,Cleaning fish
baae15d3-00f1-4586-9597-c4eb20cf2b85,76,Selling fish
c652b393-3e67-436a-a930-5a5e11ef13d0,76,Selling fish
027c7bcb-c6c8-4a33-8088-5b10161e310b,76,Selling fish
f3e79af8-929f-49b2-81ee-12c6ef2ca424,76,Caring for children
f3e79af8-929f-49b2-81ee-12c6ef2ca424,76,Selling fish
9425d00b-8b49-455f-9d10-fc12fc6d39b1,76,Caring for children
becf1c4c-d46b-48c1-8677-74f522275848,76,Selling fish
8afa3227-33c9-42d7-951d-c1fa2db16dfb,59,Other
8dc38d63-8398-4d2f-955c-1f3afc683275,174,Cooking for family
83ee4cd3-f8dd-462f-a3e1-fdc38d40fd48,174,Cooking for family
e7dbf5e7-5a5f-493f-8ee5-962b66865c2a,174,Cooking for family
5569bff8-2eb1-4443-8c42-82dc16c3b8d6,174,Caring for children
5cc27bc0-368b-4e23-ad6a-b484df41d7c8,174,Cleaning fish
2a0bf6ac-8a2e-4851-a3bb-481c437c7aaf,62,Selling fish
1c3c20cb-154d-4f6a-bad2-625e13687c11,57,Preparing gear for fishing
372243c0-4d9f-4d50-a6b2-3e3bb19ae8a4,57,Cleaning fish
fed6ef7e-4c87-4b03-8528-75e76c9fd23a,57,Caring for children
fed6ef7e-4c87-4b03-8528-75e76c9fd23a,57,Preparing gear for fishing
e2ce1bd2-e267-4144-ac2d-cfccf8da3e90,57,Cooking for family
fda352f4-c79b-40b1-81e0-2b824b321726,60,Cooking for family
1ee29117-4054-4390-aa8a-17ebf490103a,60,Caring for children
022ec485-72b0-4f24-bcb6-6d071ec4db10,174,Caring for children
97448ef8-f859-4f8c-9c8d-2f160d1f0ad1,63,Cooking for family
2005727d-5ed0-4183-a26e-be6049d0706c,60,Cooking for family
aed70b40-f0f7-48bc-b719-f82a4897cbfa,60,Caring for children
5e15eb60-4d69-4e5a-9a83-e96ff6be9dae,56,Cleaning fish
a440a42b-523b-4a08-89c3-ba4222bb02bb,57,Cleaning fish
9d4d8dd7-450c-4a09-902a-d8f087db214c,57,Caring for children
9d4d8dd7-450c-4a09-902a-d8f087db214c,57,Cooking for family
b57dacc9-c5b3-4a0b-9689-5ae53ec9e100,57,Cleaning fish
38d9b0d8-297c-4a6b-9793-402ec736c0fe,57,Cooking for family
1bcb1312-7caa-45e2-bcad-871dacbadef2,57,Cleaning fish
40c6534a-7103-4a15-9488-8dc102a0cf6a,57,Caring for children
c4d8202a-96a5-459e-a19a-7bd224f6c6ac,57,Other
ed848b3b-db09-45ab-9303-b97bd35b37ac,57,Cleaning fish
4a1257bc-77a3-4250-bd68-236e795cb0cb,57,Cleaning fish
e45647ad-5593-4238-ab14-adbc910f1036,76,Cooking for family
cbd896ad-e545-46f2-b622-69dac031bd5a,76,Caring for children
47f5704d-02db-4986-96a7-61848ad48f35,69,Caring for children
47f5704d-02db-4986-96a7-61848ad48f35,69,Cooking for family
402c5c26-fbe1-41e9-a8a7-3f74f5205584,56,Cooking for family
ca1c8c2d-3d8b-471b-a175-a981f451e258,76,Caring for children
cfe8b9a4-7900-4359-9ba4-42709a321934,69,Caring for children
ea369218-0e63-4158-b59f-3f032c0af34d,69,Caring for children
935c464d-be47-40c9-99e2-dd6b464e6718,69,Cooking for family
305ddb72-f39f-4f05-9588-a40160492836,69,Cleaning fish
6d39af8e-548d-4700-b690-6236a83be323,69,Caring for children
0b9a2107-f32f-4cc2-9a13-f7197cec78b0,69,Selling fish
0316a1bc-e177-42ae-a92a-fdac04271296,76,Caring for children
44b693da-c795-4e4d-a416-978e1c820796,77,Cooking for family
7913342e-8dad-4522-8813-51456c585f81,77,Cooking for family
f839b248-1555-4ec8-b35f-3eb19da023f6,77,Cleaning fish
a9b0724c-52e3-4ba2-ae3f-a5218370cee9,72,Cooking for family
d4411c84-93e3-4145-a823-403af9591c29,63,Cooking for family
d4411c84-93e3-4145-a823-403af9591c29,63,Other
fd6c1739-85bb-45f9-95a1-c7340ff1e74b,63,Caring for children
4ec1f759-8f4a-4665-8795-c29940ee3386,63,Cleaning fish
984d7d80-33f4-42e7-bd6e-e73a719f54e0,63,Cleaning fish
3b456588-9e96-42d2-8d6f-51e9bd871e93,57,Selling fish
553aade6-2eae-439a-af9a-05b398d243fa,57,Caring for children
553aade6-2eae-439a-af9a-05b398d243fa,57,Cooking for family
e317fc98-13a0-4500-8df1-a2d7ebd141c4,57,Preparing gear for fishing
e4077588-3448-49e8-a40d-175bba03b0d3,57,Caring for children
e4077588-3448-49e8-a40d-175bba03b0d3,57,Cleaning fish
ae44b8a6-8244-43d5-b2c8-dd9378a50ff1,57,Selling fish
bc6f6dbc-fdbb-4e15-b9f6-2ce429d5eca3,57,Cooking for family
23a20026-2225-4900-b0be-60397722197d,57,Caring for children
bac2373d-836d-4366-b322-81da3ea6ae75,57,Cleaning fish
b3717833-b327-4355-b36f-9d024174c927,57,Caring for children
c9999b52-3236-4cb5-ac3f-4ee58163ce2e,57,Cleaning fish
a39c4771-4b4e-4e05-bcf8-1ea19555b0c9,57,Cooking for family
a39c4771-4b4e-4e05-bcf8-1ea19555b0c9,57,Selling fish
d5e76259-38e3-4911-bb7b-332c1a08d49e,57,Preparing gear for fishing
d5e76259-38e3-4911-bb7b-332c1a08d49e,57,Cleaning fish
4086e8c2-b7b2-4c73-aff4-b5f4eaa6fbb4,57,Preparing gear for fishing
a580c35f-eb30-4a4d-b2aa-3b35e423f3da,57,Caring for children
a580c35f-eb30-4a4d-b2aa-3b35e423f3da,57,Cooking for family
11620743-be5b-4e51-b446-68b6f206a7db,57,Cleaning fish
d71948d5-0b6d-48b0-b5b1-bf07a37fdfec,57,Selling fish
51a802b1-c8fb-446c-8bf5-57244913e0fb,57,Preparing gear for fishing
725fbd01-157a-4e6d-9a1a-f93d382c8c0c,57,Cooking for family
b594f8a5-d974-4eae-a959-1fae1355cb75,57,Cooking for family
8f9159f9-825d-4fd8-932d-d92cad1c5a68,57,Selling fish
7ed6fbdc-1539-43e2-b5b9-1f8d7fe6ce67,57,Cleaning fish
e836485c-b7ec-490a-b809-44a79bf2b1d5,57,Cooking for family
fbb1517d-02dc-4b29-84e4-820b59d3a6c2,63,Cooking for family
972ebffe-8464-44fb-b3c2-b3abf41c6338,57,Cooking for family
2227ef28-1b0a-4d30-aa8f-dac33cccbc46,69,Caring for children
57232352-2ccf-4685-afd4-b9adc4f804bd,69,Caring for children
80e74c94-49d7-4f3b-b9e2-2561fd6b388f,69,Caring for children
23a4f73c-c106-428a-b1d1-606db0f79786,69,Cooking for family
40fd4723-283c-4089-bdd0-0de8e35ddae6,63,Preparing gear for fishing
2cb19f49-73d5-44a3-9617-71fbe7f99182,56,Caring for children
43cb1b9d-4eec-4ae6-8111-44296082dce6,59,Preparing gear for fishing
1528968a-56a2-47b9-a895-b43eaf4fc02a,63,Caring for children
1528968a-56a2-47b9-a895-b43eaf4fc02a,63,Cleaning fish
5c3435f8-00ee-4c32-bb9f-d802ad7bbb74,174,Caring for children
a9cfd6cd-f761-48b0-8112-dcb1f2771615,63,Cleaning fish
833c99f7-821d-4c13-89e3-86b6c1284aaa,72,Cooking for family
2db9728e-7c41-4e6d-a42c-486ed1e68bdc,69,Preparing gear for fishing
2db9728e-7c41-4e6d-a42c-486ed1e68bdc,69,Selling fish
088d360a-83e6-45a7-915a-bfc1b2542614,69,Preparing gear for fishing
47c91607-a1da-4c1f-bb80-6dd6041687e8,69,Selling fish
8fc47a09-d35a-4d88-a3b3-147ec86805cb,69,Caring for children
54a77558-9c88-4006-89c5-4a39c8505273,75,Preparing gear for fishing
d86e2438-694b-4b57-bb64-e5447eee56db,75,Cooking for family
326c1a39-4ed7-44e0-bd95-e44572c50a18,75,Cooking for family
43212e78-8ffe-4988-9e29-f948a03213f7,75,Cooking for family
2a4a83be-92d7-4d86-b706-c62d55751806,59,Preparing gear for fishing
41e54657-a379-46c8-ba7b-58d62adaa3b2,59,Cooking for family
a0f3af99-9f1b-44ca-a592-c70e13fbcfb7,69,Other
de09d8ef-b18b-4fb8-a2cd-7523ae2e4872,75,Cooking for family
44b007db-e4c3-4522-8dad-04aa51bbdb2d,69,Caring for children
7da0c15a-0899-48de-929c-81014c3e1fdc,69,Cooking for family
16103447-fe34-4a06-992b-3844f5b02410,69,Caring for children
65115b05-0233-47e3-a7f3-2dedb1055342,69,Selling fish
3f48a113-c732-4310-bd45-051c5a1c2435,69,Cooking for family
80dfb8c6-15c9-4da7-a062-5441434bf9ba,69,Caring for children
7f062772-0eab-46f9-ae13-78a4b503359b,69,Caring for children
11745101-97fc-4f7a-8c02-b3aedd24a0f9,69,Cooking for family
6597ca29-06fc-4a7f-8875-72d6357838f8,69,Cooking for family
6f164817-6561-492b-ba76-1cd417cac505,69,Preparing gear for fishing
998915c0-9a59-4549-9f12-86821c2d5af0,69,Caring for children
815d70e4-f1b7-4679-bb1e-974516ea902c,69,Cooking for family
2889dafc-a127-4cd8-a7f9-354d710ee0f5,69,Cooking for family
ad71fcc7-19a5-486a-aba0-2a6e942be02d,69,Cooking for family
8360e096-0c51-426b-a431-c6fbd04980cf,69,Cooking for family
33b27899-dc09-4750-b6df-aa8878d638d9,69,Selling fish
145311a1-3e46-4a5d-8198-03121cab3274,69,Cooking for family
6b39041a-bc86-4516-89dc-f97d86e8b26f,63,Cleaning fish
e774c3f9-bcfd-4d3d-a019-7b4b0ef1ca76,63,Selling fish
2f166fb1-0c54-4201-a327-3229180929da,56,Cleaning fish
9082bf4c-b79c-4e40-8882-b294c3a2d15a,56,Caring for children
5f0ee3a6-1732-43e3-a986-9a8ca9a191ae,174,Caring for children
38a614ec-ee5c-4425-8a07-4640673d7164,56,Cooking for family
cf5172ac-f341-49a7-8a29-ee94d7f008a6,56,Cooking for family
a1a3d317-3502-4a58-a98d-a3b9736187e6,56,Caring for children
5fad0b0b-61a9-4931-bd7e-4d7aa2664236,69,Preparing gear for fishing
3aef5d50-6282-4600-8a6a-5841f09a57e6,69,Selling fish
638e66be-120d-421d-b818-59bf8f81e92b,59,Cooking for family
663bf583-3b8b-4240-85f4-3e9cbb86e19b,63,Cooking for family
bc0e8dab-f68a-45f6-b72a-9f086b1fc462,51,Selling fish
c5e6a29f-c2a4-4517-80df-54881a622755,51,Cleaning fish
8a2cbb47-305f-4339-861a-763065916df9,51,Cleaning fish
8297c9e5-070b-4602-9fae-b538d7e7eb4a,51,Cooking for family
43ea635c-983f-412d-9057-c7b120bfbdd5,51,Cooking for family
f3adcdb1-18ae-4a12-9421-16ecbb9b59ec,51,Preparing gear for fishing
734cde38-53cc-409b-a687-3f45695acdbb,51,Caring for children
734cde38-53cc-409b-a687-3f45695acdbb,51,Selling fish
93bc0f77-2417-46ff-bc73-1d21abaa203a,51,Cleaning fish
7bcd5613-0d6c-4e17-9986-009bfaff889a,51,Cleaning fish
e395e3ae-076f-4035-9042-388c9f9c6568,60,Preparing gear for fishing
86ad6d71-d297-4937-a55e-f4a1019f8c0c,174,Caring for children
1c68281d-8b8c-492f-8db6-7542fe0bd320,51,Cooking for family
5eda66ee-70e3-4418-9ada-6f1292a20e44,60,Cleaning fish
09ff6123-294e-4b62-9665-8e555e01d3ff,174,Cooking for family
e285cf20-c674-4047-afed-946bf89df5a1,60,Cleaning fish
eaca02aa-547d-4df9-9452-d5418ed8bca8,60,Caring for children
a6fca6e9-e25c-4189-b1b4-4c319b6e4042,60,Selling fish
7dd078b9-a1de-4d29-bb6a-ad11692489b0,63,Cooking for family
f0f4edca-71c8-412a-bc84-fc269c8f75bd,174,Caring for children
001b3919-f9f8-4d63-abc4-bd1a9d6da42d,60,Cooking for family
1538133f-121d-4e92-b692-725955445cc8,60,Caring for children
7a33222a-59b2-4a87-b51e-56a4efb0487e,60,Caring for children
7bf34a62-85d8-47d7-a147-ee453a80a4b1,60,Cooking for family
e462602e-f002-4aff-af44-923801709176,63,Caring for children
3dee53bb-75fa-47fe-a1a2-c0e399432f4e,60,Cooking for family
bb6fce57-2fc5-4548-90cf-9c9673a86e6b,60,Cooking for family
655565b9-1b9d-4e33-9714-34ffdb8f557d,63,Cooking for family
b08cbedf-6eb5-4978-9243-26872f6b175d,60,Caring for children
088d885c-1f98-403c-9f98-ecb67dab47dc,67,Caring for children
088d885c-1f98-403c-9f98-ecb67dab47dc,67,Cleaning fish
130f9fef-654b-4ebd-af43-6fefc8f574c2,56,Cooking for family
e3ea3a52-ca4b-4dfd-a6a6-9af7f7d9259b,59,Cooking for family
54c9df7e-eb0f-4afa-8aa2-c6aaf7eb2582,56,Cooking for family
54c9df7e-eb0f-4afa-8aa2-c6aaf7eb2582,56,Cleaning fish
b3b9d1bc-b229-4fef-9a5e-8de04f67b211,56,Cooking for family
f1b89fb7-0607-4264-ad47-9649baa2751e,174,Caring for children
0f067f91-f0eb-448e-8630-161adab8f916,56,Cooking for family
1ac57975-c02d-48a1-8b86-ed424199e3e5,51,Preparing gear for fishing
95902963-c700-414c-80b6-590951ab2bda,61,Caring for children
b575521d-c8ea-4c89-ab21-defedc836029,61,Selling fish
ed434d63-5cc8-4f52-b84f-684dc38e9490,61,Cooking for family
0f212ac9-2c35-4072-ac2e-cfc5f902944e,67,Caring for children
cdf0a859-436e-45a6-ab21-4190f5b1c31e,67,Caring for children
e9bc0b50-7216-42cb-9968-8c3f0b1f0766,69,Caring for children
e9bc0b50-7216-42cb-9968-8c3f0b1f0766,69,Cooking for family
3ae1d371-7fef-4b8b-a0e8-469777a84b0e,60,Cooking for family
bf8c2a2a-c580-456b-a008-1d47545ac24c,56,Caring for children
97052155-a6b6-43e6-843d-3efef3d3edb6,174,Cooking for family
18202760-b4ca-41d4-8b72-a129cb432901,60,Cooking for family
b5a8ccc4-22b8-4b6e-b44c-3cce717951e2,67,Caring for children
ef214be7-48a0-46ef-b0e8-590bdbe00613,56,Caring for children
08c54077-5c16-41b7-9c4c-f5dfe40bf8a4,59,Cooking for family
4e31afb6-c273-4335-85e9-457a68250750,60,Caring for children
8513f817-0014-4779-9615-609b5381ab2f,60,Caring for children
7b2c7e4e-301f-47f5-bb8c-858047802dbb,77,Cooking for family
da3b0a91-1971-49a7-9c44-da80f9a6bd60,59,Caring for children
58345e96-3621-4f96-8190-99bc30185e5a,59,Preparing gear for fishing
bbc7e1b5-6de9-4350-9fcf-034d2b98540e,63,Caring for children
6a55b11d-5e74-4d94-b994-a9a3a022cb23,59,Cooking for family
3ee47fee-6e86-4c05-ba3a-6c6fbf0a3f4c,56,Selling fish
684d330a-b310-45dc-9b12-cf52eea1c05b,59,Cooking for family
a0b0247e-ac94-4340-9f59-4e653763007a,51,Selling fish
4db38c17-9d5b-427c-a5d8-eb9db7712c03,59,Caring for children
4db38c17-9d5b-427c-a5d8-eb9db7712c03,59,Preparing gear for fishing
582870d7-a845-4f97-a22b-99cbff3aa10a,59,Preparing gear for fishing
582870d7-a845-4f97-a22b-99cbff3aa10a,59,Selling fish
c43e91f3-d440-4631-879b-badc5b7745e7,72,Cooking for family
44ab6315-de4d-4d57-9e80-2eb208fb8244,59,Cooking for family
ee9cc6e4-ff5d-4ada-956a-7e14d44b3de7,59,Cooking for family
2bda417c-6119-4694-8634-d850542ed927,59,Preparing gear for fishing
c2ab98f6-dffe-49a9-9f84-f1da246eea0b,75,Selling fish
9d7afd53-2fc8-4c9e-84ec-4404f7f3da8d,75,Selling fish
94da16b5-7ca6-414b-ba60-69fc8eb35577,75,Selling fish
78e55352-4226-4a7b-b0e1-61ab9c88bff1,67,Preparing gear for fishing
1772fd05-bd7b-4dd1-96da-37f5367795a2,67,Cooking for family
57f9e871-bfe3-4209-972d-87b15787c277,67,Caring for children
ec730260-3dc5-4cc6-978f-04ae33a9fbc5,75,Caring for children
4b59f8c3-c68e-4616-b2d7-a84c1c593d4f,75,Cooking for family
ea0f4783-c80c-4f94-9b49-805c14debe46,56,Cooking for family
bbf81427-1ff2-44b1-90fe-001e879a3bd0,60,Cooking for family
f3bd448d-77d4-4424-a308-225b5dc50403,67,Preparing gear for fishing
8968fa55-09a0-46b0-89a6-3f42d556f6cf,75,Caring for children
53bcf913-ab70-40a8-b126-81c71ee2e95b,56,Cooking for family
33b1fc6f-e6f0-4be3-9c8a-982c6ddd3753,56,Preparing gear for fishing
78084fd5-b2a9-4227-8ff7-2842559790b9,61,Cooking for family
5762de73-2e19-413a-b058-086db747225d,61,Cooking for family
9d731f9b-1331-42b8-be94-78b64572b0fa,51,Cooking for family
323c8d09-8d15-4c68-a10c-02cfd79d6d26,61,Other
d854d333-4fd8-4683-8ab8-2dc5ac64453b,67,Preparing gear for fishing
f0fb3408-9914-47de-aa4f-b73b460b652e,67,Cooking for family
84b645c5-00b7-4ec3-8870-b0b2a3b51916,67,Cooking for family
5dbb8257-edb1-49ca-957f-3bead1295e03,67,Cleaning fish
c4b3c203-8b9d-4f40-98d7-0562fa4bfe67,67,Preparing gear for fishing
071cf6cf-c2b3-40f8-86f2-93d6fc9aac39,56,Cooking for family
071cf6cf-c2b3-40f8-86f2-93d6fc9aac39,56,Cleaning fish
c23dc5d8-2e5c-4eed-b127-1b5016b189ce,77,Selling fish
6d4597b2-0d73-44a1-ba02-9b565033e802,69,Caring for children
d1a92c43-dd2f-4223-8f35-2b82cb4a8b10,69,Cooking for family
cb6802dd-a301-4717-a957-434cbdd7475d,69,Selling fish
85d86d4c-d24b-4cef-a35b-f9225d79ef7c,65,Preparing gear for fishing
3042469d-bee6-44f2-9a28-25a6fb7f9cd2,65,Selling fish
4eade7b3-46c7-43e8-bebc-65c0e752349c,75,Caring for children
6ff26913-6157-4372-9f73-9861c1d942f8,75,Caring for children
467b724c-447d-49b3-ae15-5d747c47bcf3,67,Cooking for family
57ce7136-6aba-417f-b991-8dfe6f56d7f4,67,Cooking for family
ea12c6c2-4dfc-45d4-b557-12354f3eb8f9,51,Cooking for family
e4cf2394-51c6-4193-857e-30a31e7b68c5,59,Other
6be73626-f442-43c5-8952-461fe4406a6c,59,Other
8c9215ca-fd69-4b5d-96f8-c5a2d9107be6,59,Cleaning fish
d750aead-36d1-491f-b2f9-2b97dea6e99f,68,Preparing gear for fishing
f5a75120-8492-490c-a993-f4e9c3d74ecb,68,Preparing gear for fishing
8815f4d4-f296-4c6b-8430-46d3228befb9,68,Caring for children
ca5c39e9-f4d3-46f0-9d99-94dbd749ceb1,68,Cleaning fish
355694df-f0ce-45d7-bd59-a66595ca3640,68,Caring for children
bb81ccb8-1cb4-43d9-939a-c18b50076a77,68,Selling fish
6d65da20-e02f-42c3-abae-da2021192ec9,68,Cleaning fish
f9d885c5-a424-47ff-be99-737132a63ae9,68,Caring for children
a9a72d54-ec75-45fa-9734-806be85102dd,59,Preparing gear for fishing
6a61cc0c-cf9f-4d03-b12b-658888ca56dd,59,Selling fish
a3da3fce-5323-4c1a-ab27-87dce5c4343a,59,Preparing gear for fishing
c91313fa-1dea-4935-8c0d-f531f36f433a,51,Caring for children
9162d906-9b59-4e8f-8dd1-993a9b8ed3dc,65,Cooking for family
4e525e48-003d-4217-a2c3-dccfbbd3b646,65,Cooking for family
49ac4527-c5f8-4f95-af0f-0849c5b01a04,65,Caring for children
8d0d8442-b68a-4d39-8c90-177a97563578,65,Selling fish
1178584e-8a0d-4585-97b5-3f61b41f4b7b,68,Caring for children
c6be5ca7-e93d-4957-ba24-a1530a63bc7e,68,Caring for children
7baa128d-134e-4f49-9d1a-5a7872df93b8,68,Caring for children
93c7b87f-be51-4ef0-8977-886ab1452075,68,Cooking for family
8d6d2243-abbe-4d32-882f-2874a9d8d74e,68,Cooking for family
f55aa2e8-2cf1-46aa-b659-f54e46cdcf8c,68,Cooking for family
14d5883f-03ae-445b-afd0-c8b70f672e26,68,Cooking for family
a83c2495-c02f-4a53-b40b-0e0f6a1e9c86,68,Caring for children
f5909991-d5cb-4b7a-938f-95d21cd0852a,68,Caring for children
1fb1b797-fd45-4624-bb9f-5eea4188f673,68,Cooking for family
992c86aa-27c7-4ef6-9a72-6d364af763a1,68,Caring for children
81666366-8a9a-4e4b-a171-c9d206502e96,68,Selling fish
bc6269b8-56b5-48fe-bf2f-8cfe8a816a28,68,Caring for children
2416b389-e179-45d1-bc71-541588ba5f05,68,Cooking for family
7aee0ed5-7f01-4686-8410-fe17235d1ea1,68,Cleaning fish
a7ebeae1-db0e-4af6-9052-896828db54c5,68,Cooking for family
9f4d9f0a-7cb3-4685-bd1f-d5e669fa92f4,68,Cooking for family
0f775639-775a-4ef2-8264-18124173726f,68,Cooking for family
7fcab786-7f49-459a-99e0-3f98937f5f29,68,Selling fish
687c3730-242e-48f5-900e-272693da2d2a,68,Cooking for family
01a303b6-f415-46b8-8184-379b8bbb3727,68,Selling fish
290c32ea-11cc-4c20-ae5b-2cb3a63ea1ae,68,Selling fish
76c0e362-ee54-44c9-95db-b4a88b42c6d0,68,Cooking for family
e341f9a7-179b-47b2-8aba-2f51a13c567d,77,Cooking for family
d4eb81f7-46f9-4a93-b239-1da9398d908c,68,Cooking for family
d8dfc363-6fc4-4629-b17e-952d5b04b831,68,Caring for children
dc27755f-d9e9-417c-9c2d-a74961f8f6b9,68,Selling fish
020c1c00-1510-40c0-af12-c1f8547375e7,68,Cleaning fish
dabddbcd-b42e-41e2-8e81-44b06a41fe97,68,Cooking for family
43838e57-e82c-41ef-b6b0-2687cc588423,68,Cooking for family
43838e57-e82c-41ef-b6b0-2687cc588423,68,Cleaning fish
71127eda-2f33-4970-9a87-4aba86b41422,68,Selling fish
71127eda-2f33-4970-9a87-4aba86b41422,68,Cleaning fish
85934b75-edd0-4ab4-9df3-82eb097e4e84,68,Cleaning fish
c8dab867-d583-451b-a411-646e0d4eb1ad,68,Cleaning fish
3b0dd570-feab-46cc-bf8a-a0c47ebaf5b8,68,Cleaning fish
5f78aa22-4c81-43a5-9bb8-4cb331e6e34c,68,Caring for children
3036c8d5-03f9-4325-8a3b-e0b1f5d884ab,68,Cooking for family
5431366c-388c-440c-bcf4-7060e944483a,67,Cleaning fish
d4e36b29-e682-450c-845f-40b18b7d56b0,72,Caring for children
384812f0-ea79-4130-bc92-cdc8c0f5142d,174,Cooking for family
6a5c2cd1-1365-4222-bacc-e1f4d6f7a081,60,Cooking for family
90b56528-f9e5-4a44-8b24-796a7cbe6d41,174,Cooking for family
d5d13d1c-16ec-4faf-9ebe-2c123bdb91e7,174,Cooking for family
f0bc3a16-c22f-4dfe-b419-66c21fd34617,60,Preparing gear for fishing
f0bc3a16-c22f-4dfe-b419-66c21fd34617,60,Cleaning fish
47aa6638-a4f2-4166-be7b-bd143012cb34,60,Caring for children
790a8dbe-8001-49d3-85a5-66eac08cae89,174,Cleaning fish
0537ef04-8082-4d8d-bf3c-2a9891e78fa2,174,Cooking for family
0537ef04-8082-4d8d-bf3c-2a9891e78fa2,174,Cleaning fish
ab2b4da9-0568-4395-afc7-f094090442d1,60,Other
d0db2e06-4df3-4766-8a9c-6c38affb064c,174,Cleaning fish
c15d6ccf-d4c1-4dcc-a6b2-efca4204eda0,174,Caring for children
4f0c7355-3af9-478a-9f48-db9418910c3e,174,Cleaning fish
047684f9-0067-4ef0-bce1-125925eb7cfd,60,Caring for children
a7605d71-bd1f-4340-8daf-1e52cb2e3f42,60,Cooking for family
c4cbe863-50b6-4e04-a4f5-7bb59520f0b6,60,Selling fish
d6a3aa51-1143-4e33-8673-c98e792c57e8,60,Cleaning fish
1d23960c-324e-4fd3-911e-22c7dd776e59,60,Selling fish
2c28b7bb-4c99-473f-966a-e084591afab4,60,Caring for children
522db28b-c03e-4eee-afed-79f7ce376335,60,Selling fish
5e8d1197-ee12-42e1-ba36-505567a49663,60,Caring for children
95b9c4f2-c1d3-4525-be9c-d2910b252d06,60,Caring for children
4d43ffc5-9b42-4e90-8ae6-5e4490bed4da,67,Caring for children
79fbf4ef-aadb-4075-8000-cd485b5f1459,67,Selling fish
a968f917-fde0-4292-b9aa-8dc85e063b18,62,Selling fish
f1c4245f-8db3-4d9b-a288-abd6af8045dd,62,Cooking for family
55ae09cc-044e-4fa5-9503-3852330dbb27,62,Selling fish
55ae09cc-044e-4fa5-9503-3852330dbb27,62,Other
9106e202-c60d-418b-ad05-4a2eb9857cc2,62,Selling fish
f184055e-4d7b-4722-9974-6a58c2a74c4d,62,Selling fish
f184055e-4d7b-4722-9974-6a58c2a74c4d,62,Other
e3f938b6-5ff1-475d-a6f2-ddb966412724,51,Selling fish
2c1c62a4-ef13-4efd-93b2-0b996c1d3a6c,68,Caring for children
1db80da0-1ddd-4d80-8fdb-88d4d8a4899b,68,Caring for children
f052483c-b560-4b90-a0a4-ca93db4277af,68,Cooking for family
6b73bb3e-aab4-4718-a14d-7c8454717bda,73,Caring for children
30166eff-252a-43af-a266-e5bff7198ed1,68,Selling fish
b8b76ef3-d3e3-4617-8cfe-19fc3cd6c0ed,77,Cooking for family
f03f2af1-b05c-4028-84d0-169152ffd160,65,Other
3adcfbd1-453e-4cad-9fd0-56bd62ac3b5a,65,Preparing gear for fishing
4cbf435b-83e9-42ff-973a-fa778943807e,51,Selling fish
7ca2f7dc-a938-4eba-84fd-46f3bd69387b,63,Cooking for family
58284b18-6727-49c2-9139-540800ecb198,63,Cleaning fish
87b8d5b9-2c5a-4709-ac6e-b54b91751317,63,Cooking for family
b4fa677c-b1fc-431c-8132-cf2046cdf864,63,Cooking for family
fb92c40f-6a4d-46ff-a468-60be6c4736d0,63,Cooking for family
2fb07ba4-d9ca-4e23-becb-954326be7d83,75,Cooking for family
1238e475-9421-4d02-93e0-57f706af7f05,73,Cooking for family
7bb3005a-84e2-4c28-b976-8767aaa71508,62,Caring for children
32800554-4f35-4426-a301-39c3f14f2887,68,Preparing gear for fishing
f717a3d8-42af-4ff7-9cdd-e6f30459d6d5,63,Caring for children
1165c28e-ad8d-45ad-bfb8-07c46c83eead,75,Cooking for family
30a3c68e-641a-49df-932b-9734e5b618de,62,Selling fish
6f09f26e-4d03-4991-98e8-7156a0d9e1f8,62,Other
cdada874-0eb4-4652-9d36-f8faba26378c,67,Caring for children
12f79fea-5e9f-4343-bff6-8f04e771491f,67,Caring for children
12f79fea-5e9f-4343-bff6-8f04e771491f,67,Preparing gear for fishing
f3e0a840-dd40-47fc-a264-2598d48a236f,73,Cooking for family
