submissionid,ma_id,15_activity,15_hours
de09d8ef-b18b-4fb8-a2cd-7523ae2e4872,75,menjual kue,2
80dfb8c6-15c9-4da7-a062-5441434bf9ba,69,menenun,2
2efc16f5-288c-48fc-bd33-3c22df17887f,69,Tenun Sarung,3
2bc9ec27-1cf6-4aa9-bfeb-403d2b6c3c8d,63,majelis taklim,2
f3ab837c-7ba3-4aa6-bd1b-5fbff78cb5d2,69,ibu rumah tangga,4
b1712e98-34ba-4e13-8752-e0d9dff05543,51,menjaga anak bayi,24
e69bf087-5981-4768-84b5-3813ef7bca75,51,menjual ikan,6
ece2014b-97a7-4d12-9f27-1ba94788cece,51,menjual ikan,6
5e85fee4-e86b-4be7-86e6-2ebd8a8455fe,51,merawat anak ,24
966c1357-8a97-4166-8951-f2495c8a70ee,60,membersihkan ikan,7
1031ef55-d03c-420a-8d9a-230489312fd2,59,berkebun,35
f0845e44-c671-4938-a32b-2199b39122d0,59,berkebun,52
723dd326-1585-4f7d-b9bc-76c4f645c59a,56,bertani,30
a43e433c-6d08-41b0-9444-a345ab24f023,56,memasak,2
58345e96-3621-4f96-8190-99bc30185e5a,59,Menyulu,2
412d3ef0-da01-482c-ac9f-a0fd6287bba5,56,mencuci,7
c0f5f518-4d57-4e29-bfb6-9f533882d87e,75,Berkebun,1
43e1ce8c-a91a-477b-a59e-8fb320b93479,56,Memasak untuk keluarga ,3
99321b46-d53d-435c-bae0-12562ee41c7e,56,mencuci pakaian,7
89beb8e7-e08f-4f2c-a8e2-3d391f218e1f,73,Mengambil Kayu,1
709c8a0e-9e54-4cb0-aaf3-f2f84ca2f5c3,59,Memasak,14
0ae3477e-e54a-4e54-ac5a-1e9fbeb97562,59,Memasak,14
e11c2729-6138-48a6-bf55-8a613e49b76f,65,kumpul batu,2
eaee5737-862b-4889-ad4b-b478b8a11b86,68,Buat Kue,4
40fe9e6d-0361-44c3-aa9b-7f40cac116cd,68,Berkebun,24
b4d61f1e-3f7b-42fd-8249-283d19877776,68,memberaihkan lahan kebun,6
10a02e77-7880-4e00-8336-547ed138ac25,174,mengurus rumah,140
32ebb0fb-4a9d-43e4-b0f6-2aca62dd222d,63,MERAWAT ANAK,5
4c8b4244-ec6d-4145-96ee-369c4d6aed87,63,pungut cengkeh,2
11519137-3c03-4d72-92f8-4949ba4e551e,56,memberiskan rumah,7
88932e8a-f150-4a62-bc7d-9e04537c86a2,65,Meti-Meti,2
8341a065-6fd2-4fd2-aa1e-515018003fe2,63,jual kue,3
dfbb1bc1-4c7d-488c-9903-f9936bcc661a,61,Budidaya Rumput laut,12
d3cd8bdb-06e0-49e3-ba74-d7dc948190c4,61,Menjual  ikan,4
da8a4aab-a79e-4fcb-a7d8-86210229b0c4,65,Meti-Meti,2
1d592efb-053d-4f34-9638-abf728cffad8,65,membuat kue,4
83dccad0-39f8-458c-8575-5a5f0fd8ba79,62,membantu suami dikebun,3
b1df304f-2f1c-4f2e-b29b-3c49757567d4,62,bantu suami dikebun ,3
9e0fca91-355e-44bf-82fd-97c80c2ec01b,65,Meti-Meti,3
cdd66250-5dd6-4c48-acaa-9c4bd37e5453,56,memasak,2
3d93c91d-35d4-4d37-ba40-6e2f6f6273af,61,Mengikat dan Membersihkan Rumput Laut,8
4ec4b6c7-b4ca-4684-9dec-a5af1533eb53,73,pergi ke kantor,8
49713995-c70f-42a8-a9ad-856e9c244b7f,66,mencuci baju,6
c4a7cc2e-e7e4-41f6-b168-8b27e2e0b1a4,51,membersihkan rumah,1
abc548e8-c04b-49d5-9136-d31e98e0ea45,51,membersihkan ikan,1
6a41702a-bedf-4868-931c-b5f7e5d71d7d,73,berdagang,5
90915cc6-0418-417c-825f-2ca9552186b5,66,Mengikat Rumput Laut (agar),8
3b338bda-8651-4f18-9672-672a28449f6e,66,jual ikan(tidak menentu) ,8
3bfec727-2523-40c6-b85a-899f6eb68a76,66,guru,6
00a2cb59-8dc7-4c66-96c3-ca80f6f09416,73,Budidaya Rumput Laut,8
f9316aaa-6243-4bcc-8668-e957065cf10c,71,seharian,7
1516ab2e-e006-4b14-ae81-2caf02c2bd1a,66,bersih-bersih rumah,2
0f87d7a0-6674-4490-98f1-64d6dfec8d12,73,Berdagang,14
21f7f624-dcee-4822-9aa1-c494a38c1f18,61,membantu budidaya rumput laut (ikat rumput laut),1
a977070d-117d-4777-8fce-85b742f9fa27,71,seharian,7
4e1eefff-dd75-4ac9-99bb-b86de37c10fd,61,Ikat rumput laut,8
7918647d-e196-44d2-a866-c79b9972328e,66,memasak,1
8dd29965-5674-4118-95b2-deeb2f78a5f3,66,berkebun,70
08f9d210-cf92-459c-bd0b-32eefe3aa231,59,pengajian,1
53437cac-2a86-4f24-a9d8-cc2907dc3812,75,menjual gorengan ,49
e54242f5-4c21-4022-8212-1a699684afab,75,arisan,3
ef815f6d-9063-4255-bc4a-aafab3609c7b,71,mencuci pakaian,1
678f9ec8-1173-4ae7-abbe-eb98f85b9f86,75,membantu suami jual ikan,12
af9371a3-9d90-4488-968f-431d5eba4379,59,berkebun,16
6d1721e5-2836-4952-ab49-15b68ba82809,75,membersihkan kebun,9
6f00ec76-91e1-4d58-9a17-0c66ee5376ae,55,jual kue,8
d6f4d45c-210a-480f-9d7a-1dbd5cfe42bc,68,merawat anak-anak,24
9a3f4d51-51c9-4d6b-9c39-244454d83b7b,68,membersihkan ikan ,2
9a3f4d51-51c9-4d6b-9c39-244454d83b7b,68,mempersiapkan alat pancing ,1
8b08c5c3-4c1d-436e-846f-5f1a7d7513fe,77,jualan di kios,14
a117b769-c192-4bdb-ae21-86995f46f33f,59,berkebun,49
e0ed8834-64c4-4a1a-8f8e-3bd0869f8846,55,Budidaya Rumput Laut,2
5a7a9b9f-d99d-41c8-a886-67b683b204cb,55,membersihkan ikan,1
335b6cf9-2cf1-4e35-9710-9d47865f1107,55,Merapikan hasil tangkapan,3
d6e024be-2abf-458e-bc8a-37340ce33804,55,menjual ikan,6
c1e1f5fa-9c43-478d-ac5d-5f1aa7685481,57,Kumpul keluarga,4
b439a96d-5372-4c48-9a19-62ef8531940b,174,memasak ,4
a30768c1-cc84-4f5c-be1e-e1a23c1354b4,55,menjual,2
d4c626b7-b7a2-46d6-80f2-d5daf9872f18,55,merawat anak,24
51a34cac-6cd2-4de9-bfc7-08751242a537,55,membersihkan ikan,2
0b891ecf-3517-40ea-8d5d-7eafb9fe241b,75,membuat kue,3
32191c40-149e-4390-95b5-35c90d293d5b,55,menjual ikan,1
7487f647-6e95-4844-96b2-25f94a73f376,57,Wiraswasta,6
9d6d6503-3f5e-4f93-b09d-4b59bc68c102,55,memasak untuk keluarga,1
00a6d022-ba2e-4716-bb6c-e17cd9c490f1,55,memasak untuk keluarga,1
0da197e4-f71c-4c39-af12-123c8f6a3d6a,70,mengarami ikan,2
5f515a88-7e3d-4d96-9fab-a4de3bee905b,70,mengarami ikan,2
2cd979d4-6c49-4924-84af-286473132bc3,57,Bikin Kue,7
61b001e9-4ce2-4ed1-8669-d65069964196,57,mencari kerang-kerangan,2
bd25a06a-476b-4a39-aea6-8dd2668a2ea1,77,membuat atap ,4
b6bca27e-faca-467d-860b-130ed21c8352,76,memasak,2
a32aef75-4cf6-43fe-b711-30e4c2ea1f52,51,menjaga anak-anak,3
f013f761-e5cc-4ecb-8349-77f6e6fea4ea,72,mengurus anak dan suami,12
2f19412b-087e-4dfc-855a-777da93f42c8,57,menjual ikan,2
7392ee2a-4ab3-49e4-9e78-235900503403,57,membersikan ikan,1
8a90c651-3cf6-4851-8a4d-148ee08f5f34,57,mencari kerang,4
83ee4cd3-f8dd-462f-a3e1-fdc38d40fd48,174,memasak ,3
2275c339-e127-4c23-a815-e5342cfc1c22,174,memasak,6
8397fb1d-31bb-46fd-8295-15bf4da6116e,174,merawat anak,9
bb94db2b-5cca-482b-8dbc-fb862c05fb03,174,masak,6
4cf239c8-eae5-4bfb-a106-3ef012522b2b,174,berkebun,6
ad1b8e31-411f-44a7-9155-5b70baaddab8,77,jaga kios,12
ff365080-b228-4823-b120-fb9f73a1b434,57,mencari kerang,1
314b96aa-bbbc-47e4-95f3-06f4ff4ebe4b,57,menenun,4
314b96aa-bbbc-47e4-95f3-06f4ff4ebe4b,57,mencari kerang,2
eab2f52f-0210-4027-b078-bda27b56755c,174,memasak,3
a440a42b-523b-4a08-89c3-ba4222bb02bb,57, Meti-meti,3
c7f628e1-f64f-4d23-8687-c0612613cdd0,57,Bersih-Bersih,1
4d711eb2-8b0a-4ee4-be75-8f15946d66cc,69,jual roti,2
692dc592-6e31-4bd6-a818-da81113cfd4a,57,Menjual Ikan,2
864aef10-6237-41d6-857a-92c87820bd1b,57,Berternak,2
93e91327-6d32-4a4d-86f3-e060b68f64b0,57,Tenun Sarung,6
924630fe-483b-401d-91ab-27ee5c10fd69,57,Tenun sarung,5
e836485c-b7ec-490a-b809-44a79bf2b1d5,57,Jual Sembako,14
98442297-31ae-457f-acbb-012e18aa3a90,56,mencuci,7
baf11f10-3dfb-4e88-ba09-a930e5ba021a,72,jaga kios kecil dirumah,20
76ad252b-6b4d-4469-851f-fbe42b40d340,63,Bertani ,8
9224a9c3-f169-4b1e-8ba9-f362eb53e763,75,ikat rumput laut,5
bad81d1b-89ec-4510-b2e0-779a9b9fb16c,59,berkebun,21
11f15d03-3072-4dc0-b482-9ca2a94c1f2d,75,berkebun jagung,3
bad2908a-2050-4bd6-90d4-c61b2417a399,63,PKK,2
97b75600-92fb-4ab4-a919-7b5b23e97fc0,59,berkebun,28
655565b9-1b9d-4e33-9714-34ffdb8f557d,63,cari kayu bakar,5
0f067f91-f0eb-448e-8630-161adab8f916,56,memasak,1
039bc5ff-ae38-4ae2-83a9-c15752b9e773,69,ibu rumah tangga,2
0d71da87-2779-459d-836a-6cfe0b4ef8ea,56,memasak,14
ba189b26-c31b-4efc-9c56-59e451cd1eec,77,Jual Gorengan,28
632509a9-181e-43e6-9012-c1c7f39247ac,59,belanja,3
58345e96-3621-4f96-8190-99bc30185e5a,59,Meti-meti,2
684d330a-b310-45dc-9b12-cf52eea1c05b,59,bersihkan rumah,3
ee9cc6e4-ff5d-4ada-956a-7e14d44b3de7,59,Meti meti,4
6537b8d9-58b7-47b7-8756-f996c5e41ff8,67,kebun,1
494f7aef-8198-4c93-82e1-5fcf2bd60d19,75,Berkebun,2
609b70cf-6e5d-448b-8e72-9bb777da7f8f,56,menjemur ikan,49
609b70cf-6e5d-448b-8e72-9bb777da7f8f,56,mencuci pakaian,7
d750aead-36d1-491f-b2f9-2b97dea6e99f,68,jualan kasuami,5
1b6700e0-8fba-4df9-ac1e-1d2f8b85fdde,68,menjual ikan,6
6f90dc27-f8bd-41fc-835d-ef1e9653c0cd,68,Beres-beres Rumah,2
de2a6bf5-6859-420d-b0cb-5b8c5ace5115,68,Beres-Beres Rumah,2
3b0dd570-feab-46cc-bf8a-a0c47ebaf5b8,68,mencari teripang,7
a968f917-fde0-4292-b9aa-8dc85e063b18,62,pengajian ,2
f03f2af1-b05c-4028-84d0-169152ffd160,65,Meti-Meti,2
f717a3d8-42af-4ff7-9cdd-e6f30459d6d5,63,jual kue,1
d44e3357-4a37-4045-bdc6-205c1f2f1797,75,mengikat rumput laut,2
a8c0b688-d3ff-4f46-8768-0f2d654205ec,75,mengikat rumput laut,2
8970d7be-e670-4bb4-8e45-eea02ea91451,59,membersihkan & merapikan rumah,1
4edd1757-83d9-4961-ab98-51cb703829f2,73,mencari ikan,4
f5835161-acc6-4a5a-aaea-c68f4497b3c9,75,mengurusi tanaman,28
0c03c04e-8f17-4abc-b92d-3c13187d4b8e,63,MEMASAK ,4
fb47a8a8-7089-4825-93ff-296840f98177,68,menjaga kios,12
f6926899-7489-4cdb-bb23-53384abdd447,61,Mengikat rumput laut,9
c18a5969-5bb7-46e8-aa25-2942352d2047,62,staff desa ,6
83dccad0-39f8-458c-8575-5a5f0fd8ba79,62,arisan dan pengajiaa,2
f7e4892c-5edb-4a16-8c3e-057a81ba273f,59,pengajian,2
e52122b4-4ed7-4d0d-adf5-ae27cd09ee03,62,pengajian ,2
06c18f48-b0c6-4725-ba27-f6f45a0f44c2,62,membantu suami dikebun ,3
95d512cf-7ebf-450e-8635-3d169e94a633,65,Meti-Meti,2
3050ceaf-e741-40e3-b5a8-53f899656dcc,61,Menjual Di Kantin,5
c8c9b716-0438-4276-a64d-79ef10bd2858,65,Jaga toko alat pancing & mesin kapal,12
bff62c78-6959-4dfa-ab41-66a463e8b362,73,berdagang,10
a2861f95-95fe-4f9e-8422-cda893c5f92c,51,membersihkan ikan,1
89a21958-9844-4a22-b526-06479b95be8b,61,Memberi makan kambing,3
9715e89c-7534-4d76-82e5-4f5492d4878a,71,merawat anak,3
03ceb9bd-7653-44d9-823a-598f8f847815,73,berdagang,12
390a7acd-4cac-41e5-a2f1-43bb4d04564b,66,Menjual ikan,1
e914953d-e934-456f-a6c8-896c4e40f006,72, mengurus keluarga,1
4a96e84f-492e-46c3-a303-315708c8de57,61,Membersihkan Rumput Laut,12
35ace6f3-1eaf-4e72-a034-27113c133160,72,Menjual ikan di jalan-jalan,1
85a8061b-d97a-4050-8a15-4ac170c68c98,65,Jaga Kios/Toko,12
36358f85-2419-45b5-81d0-5c76e345cad3,66,Menjual ikan,3
44f39697-00f4-4b3a-9588-924f74fbff1e,61,Mengikat rumput laut,8
de6e2655-12ab-42c7-98e0-8643c1600a35,61,Mengikat rumput laut,10
fcefee61-c999-45cd-a9c9-54ad3d04c599,72,berkebun,5
fb0c0af3-7f02-4c70-a396-d3aac201e139,71,Jemur Ikan,12
3b338bda-8651-4f18-9672-672a28449f6e,66,merawat anak,70
2983f5d6-890a-4e30-b0fa-682e3211f808,51,Membersihkan rumah,1
3d9dc9f0-b65f-436f-865a-b3817a67aa41,71,seharian,7
8aeb04b6-4801-4333-b4c0-500410b98973,61,Jualan,6
af9371a3-9d90-4488-968f-431d5eba4379,59,melaut (meti-meti),9
41b6ba9f-aa42-4980-92c6-9288b3b49a47,59,Jualan pecah belah di rumah,21
0520a996-b578-43d6-b051-52e2db0f3ff5,75,mengikat bibit agar,5
c7a73efc-cfcb-4705-bc70-7bd6b7090b64,55,menyulu,35
6a1a75bf-e5bc-45a6-aa7e-4e0530aa7990,55,"menyulu, merapikan ikan",6
e77263df-013b-402c-a3b3-82da2ec69a17,174,membersihkan ikan,4
eeb6d597-3c13-4d7d-91ee-fd1daf8233a4,55,menjaga anak,2
ffe8dc78-0dc8-43bc-add6-f9e0e0d20466,55,Menyulu,10
e17abfcc-bb9e-4105-9a36-7bb13d45c632,174,memasak,2
23036b38-2f01-4821-a368-57b1c39660cb,77,kios jualan,15
d4c626b7-b7a2-46d6-80f2-d5daf9872f18,55,memasak untuk keluarga,1
ec05a2d1-92e2-4063-afcb-4dc7a9073cca,76,membersihkan ikan,2
8d05fa18-eec5-4e3b-b288-fed7b463ae06,76,memasak,2
2dc0ab70-9036-4254-9235-8d3a4ca45e64,55,merawat anak ,12
2dc0ab70-9036-4254-9235-8d3a4ca45e64,55,memasak untuk keluarga,1
799fea8d-3c87-4f57-8d66-72838b0c98a5,55,rawat anak,12
a2b78c9d-f9fd-4048-97c0-6cdc656c8419,76,memasak,3
c021c77c-8e10-45ad-9df8-fbaee2ae1790,57,Bersih-bersih,1
2cd979d4-6c49-4924-84af-286473132bc3,57,Bikin Kue,5
fef67c43-f08b-4664-ac4a-5fc8e718163a,57,jual ikan,1
c8efd0e9-b8d7-428d-bedd-579fff0787b0,55,Budidaya rumput laut,10
14779a26-d317-4f4c-96e6-fb5a1505b3c1,55,menjual es,10
97d413e3-3f35-44ef-937d-02c208fce3a9,51,Jaga kios,63
b76e0aed-8c32-4065-8f07-6974dba0baeb,57,Menenun,10
b8f8c254-5cfe-47ce-8136-88d080732129,77,jaga kios/warung,40
8a90c651-3cf6-4851-8a4d-148ee08f5f34,57,menenung,6
c9e270b2-0c38-4b5d-82a6-a60db6746b74,174,merawat anak,10
83ee4cd3-f8dd-462f-a3e1-fdc38d40fd48,174,mengurus anak,9
d336efd1-0468-441a-b491-aa657b192647,174,memasak ,3
124b8f69-6b6e-4221-b070-2858ed3e405a,174,merawat anak,6
38b271a0-38ce-49e2-bd1b-efd989c4bf82,174,memasak,6
e7dbf5e7-5a5f-493f-8ee5-962b66865c2a,174,memasak,6
e7dbf5e7-5a5f-493f-8ee5-962b66865c2a,174,jual ikan,4
4dd4b739-084b-4a6d-abae-1f7e3f8ccfb9,57,jaga kios,8
a440a42b-523b-4a08-89c3-ba4222bb02bb,57,Bersih-Bersih Rumah,1
abaf0d04-2dd0-4e3e-9b97-371fc04d6a8a,57,Memasak,1
a9b0724c-52e3-4ba2-ae3f-a5218370cee9,72,mengurus suami,12
b2513682-8d2e-4cff-a231-5720cff87200,174,menyapu rumah,7
82499b8d-842c-4a4e-a3d1-53ea7f07ee8d,174,mencuci pakaian  anak anak,14
37d69a7d-311d-431d-a78d-330c7fccf6f4,174,"membersihkan ikan, mengeringkan ikan",12
0bfa1788-eb8a-4260-a68e-54d6f4599885,57,Menjahit,2
3200215f-d4b7-411f-8250-f85ec6669f9b,57,Tenun Sarung,5
972ebffe-8464-44fb-b3c2-b3abf41c6338,57,Bertani,36
43212e78-8ffe-4988-9e29-f948a03213f7,75,menjual kue,6
17566150-4154-40f1-b10e-6bde0a8053c1,75,menjual sembako,7
17fc1a10-4a9f-47f8-8f5c-b22e63962ef2,69,Berkebun,3
7e27f7fa-cf1f-4ea8-a3ed-11dfd232ef8b,69,Berkebun,3
9c8c8c49-d97c-4a3f-8b78-afc222a097de,59,berkebun,56
08cba3ce-8eed-4855-9b1c-8d0772007836,59,biikin kopra,56
815d70e4-f1b7-4679-bb1e-974516ea902c,69,buat pentolan,3
145311a1-3e46-4a5d-8198-03121cab3274,69,Belah Jambu,4
e234abe6-2095-4b56-bcbf-749a66a744d7,69,belanja di pasar,3
cce44ffa-0356-4d1f-a72f-5c1286737556,69,Tenun Sarung dan menyuluh ikan malam hari,3
bec643a0-2d8d-4472-a40b-c2bfe4d7908a,56,Mencuci pakaian,2
5bf579b4-ba2d-472e-b63d-21c85e34ff6d,56,memasak,2
7d955d10-f230-4ecb-8900-1860906b6498,56,mencuci,1
ab47a984-5cf6-4703-80a9-86ab07e5c264,51,menjual ikan,6
ec279f54-a3c9-4b03-8138-c5e3eb4812ba,51,berkebun,2
9f47a7e8-8b08-4a77-802a-9174e9b1d03b,69,jual ikan,3
0d71da87-2779-459d-836a-6cfe0b4ef8ea,56,bersih bersih rumah,7
da3b0a91-1971-49a7-9c44-da80f9a6bd60,59,mencuci,2
7cd02f2c-a3d6-4397-be06-4d8a30b5cfae,59,membersihkan rumah,3
684d330a-b310-45dc-9b12-cf52eea1c05b,59,berbelanja,2
ee9cc6e4-ff5d-4ada-956a-7e14d44b3de7,59,Berkebun,8
fd04480f-1c6b-43eb-9660-fff777e6a0a3,72,buat lure kering,5
43e1ce8c-a91a-477b-a59e-8fb320b93479,56,Pengajian ,1
99321b46-d53d-435c-bae0-12562ee41c7e,56,memasak,14
4c21aad1-2c1c-4487-8171-ecc8639c8eab,56,Merawat anak,24
5a3b91d6-afa8-4f8e-be43-204750a78012,67,menjual ,4
4e56cf64-e4a9-4dc6-bd03-ec80216aae26,67,menjual,6
1ae88613-635e-437d-8bdc-3d2048091907,68,menjahit jaring yang rusak,2
a23111c9-2e90-4ea5-9b47-21816d130190,68,Membuat dan menjual Pisang Goreng,4
9f4d9f0a-7cb3-4685-bd1f-d5e669fa92f4,68,Arisan,1
7fcab786-7f49-459a-99e0-3f98937f5f29,68,Kumpul-kumpul ,21
b2a3beee-5bb1-4106-b828-edde29933c89,68,mencari landak laut ,4
047684f9-0067-4ef0-bce1-125925eb7cfd,60,jualan kue,5
1d23960c-324e-4fd3-911e-22c7dd776e59,60,mengurus rumah,14
e85acaba-2e3f-4e62-ac94-50f6eb6ef893,73,Penjahit Pakaian,8
df7c1110-15cf-4694-92c2-bada6a389d22,68,menjual roti,2
3edf93db-0a03-4511-935c-37d108e76154,75,membuat minyak  ikan kelapa,3
3edf93db-0a03-4511-935c-37d108e76154,75,jual pisang ,1
dee8b34a-3b85-40b8-a971-f0658896d582,59,mencuci,1
16a25fc2-ac31-4dcc-b781-bb214bb504a2,65,membuat kue,4
3526364e-d218-43de-91b2-d2d72e42442f,65,meti-meti ,2
1d592efb-053d-4f34-9638-abf728cffad8,65,mencari kayu,6
ce883381-a8f8-469b-a58f-5003b5ebcb5c,59,pengajian,2
dcede684-cd14-4ff8-9f87-d18fe974139a,63,"membersihkan pakaian, rumah",3
43718c5c-b9d5-4d1f-bccf-96964822b970,65,Meti-Meti,2
e45cadb0-e379-460e-a777-abcb8caa048c,65,Meti-Meti,2
43245fa3-9ddb-4613-b1bc-2e1649ac1e3b,65,jual es,6
9e0fca91-355e-44bf-82fd-97c80c2ec01b,65,Menjaga Ayam Peliharaan,3
7e0e531a-b8be-4180-bf3a-12fbe99bf6a4,61,Ikat dan bersihkan rumput laut,8
b0677994-b503-4df6-a4f4-02f04e888082,61,Mengikat rumput laut,10
eec8cbe7-f1a6-410c-a084-da611e3504e7,61,Mengikat rumput laut,10
a8477b7e-7305-4368-86b4-928c5a7da95f,61,ngobrol dengan tetangga,2
268917f3-7d90-400d-a17b-ce0f38ccea33,75,membantu suami ,24
4536b6b8-dba0-4621-8fcf-e4de4c997db6,75,membantu suami,24
a74d6aab-7fcb-400f-89cd-69c1c313bfef,61,honorer guru SD,4
fb6721dd-1029-4cd3-bcd2-92b5aa2bd2c7,66,memasak,14
b9d65c60-87c5-4047-a9af-959e04bfbc44,51,membersihkan ikan,1
9ad2f4d6-95f0-411b-8114-5d14225a055a,65,berjualan sembako,8
d95c8d43-7d6e-4347-8aff-e245de884376,72,jaga kios,12
71fd6388-e533-4b31-8473-59c24d26953c,72,mengajar,7
fb0c0af3-7f02-4c70-a396-d3aac201e139,71,bersih Ikan,3
3bfec727-2523-40c6-b85a-899f6eb68a76,66,memasak,1
64152a3d-4a02-445d-8c01-f057654ecdfc,73,Berdagang,17
77a1e847-e47f-48a1-b577-5cf1ecdafad7,71,Pembersihan ikan ,2
65fe77a8-5dc4-4c10-9a2c-4b292b86b5a8,66,memasak,7
34c0a7ad-e010-466c-873b-ae7a6b6e20db,66,Meng-eskan ikan,1
d754cf07-2fae-4db3-8fb0-843bff2d9611,66,meti meti,7
ff2ea404-ab59-445d-9589-af945c2d908e,75,membantu suami,24
86319dd8-7d7d-4767-920a-c7facb0ffc3c,75,darmawanita,3
f9fda952-7e61-4bcc-acf3-1b9c520073d7,75,membersihkan kebun,7
5a7a9b9f-d99d-41c8-a886-67b683b204cb,55,memasak keluarga,1
3367a9fa-c2fd-43ff-905d-b16c0060c308,57,menjual ikan,4
87459f18-a732-4f5b-bafb-6da47c4d3891,55,Menjemur ikan atau membuat ikan asin,5
95cf44cd-bad0-48ae-8604-c93984cfc7d0,174,membersihkan ikan,3
d4605dc8-c266-428d-a089-1df30c180ae5,55,Budidaya rumput laut,3
08216351-8154-48cc-8468-05e024ee9d9d,174,memasak untuk keluarga,2
06f58f9f-b25f-4a07-ba76-6535323c1b15,55,Menjual Ikan ,6
20cc846c-525d-4547-ba5a-776af37d6982,55,memasak untuk keluarga,1
9b55901b-68e5-4814-b05a-4e27d1c2b630,55,merawat anak,1
c68f4642-af0b-44a4-a0be-aaa01ab854ab,55,menjual ikan,2
0eb965ea-eb16-4d85-8211-094f296a35f5,55,memasak untuk keluarga,1
38029f06-a151-4f58-80eb-dbb15d31a031,57,Jual Sembako,8
f5546db6-d584-4a7d-ad55-68c8996a5dfd,57,wiraswasta,12
a16ef550-9729-447a-beff-062ceaf356a4,57,jualan,5
f08de572-10a4-4701-b27f-e05084103493,70,Jual Beli Bahan Bakar,36
4cd36f49-9be8-4da1-b4a7-ec6b1c4323c8,55,memasak untuk keluarga,1
084bd17a-cfc0-46c0-a4b5-d6b15323c17a,55,merawat anak,12
0b88f8d4-7adc-4a9b-b90e-a5a1ffdcb5db,70,arisan ibu ibu nelayan,6
29c4d7ff-c06b-4262-8d48-1e83e8642c6f,70,arisan,3
e9939b5e-bc33-43c6-be10-208755419ee3,51,menjadi pekerja pengeringan ikan,21
99a11e90-258e-4508-874d-730ce06068fd,77,jemur agar atau olah rumput laut,1
955e08ec-7493-4003-9215-ade4956764d6,57,menenung,3
5b38e25a-b42d-4cb8-b75b-09efdad74153,57,menenun,4
82270011-017a-4572-8be8-fc059bbd8028,57,mencari kerang,6
82270011-017a-4572-8be8-fc059bbd8028,57,menenung,3
3c845d63-41bd-4a2d-8111-b34bea75ab44,174,memasak,3
48b19795-61fa-47a6-b524-bd56b932f623,174,memasak,3
b4cb3fa2-50d7-4f8d-aa9a-7f93adc9677c,174,memasak,3
702bbbf0-d00d-4283-bc25-a0de23d98776,174,memasak,3
1c3c20cb-154d-4f6a-bad2-625e13687c11,57,jaga kios,8
f2f2322c-6768-4bf3-9c81-a404c429daae,174,merawar anak,6
eab2f52f-0210-4027-b078-bda27b56755c,174,merawat anak,6
607dc025-60e1-4391-bff7-44cd3a4eebdf,174,merawat anak,6
24732e40-1228-4364-840c-091759d48d9c,60,memasak,3
f7172f3d-a43c-46e0-95d4-26943b1cdba5,60,merawat anak,9
81dd2968-5b06-4e7a-bdbb-c2fd5e852a92,57,Merawat anak,12
40c6534a-7103-4a15-9488-8dc102a0cf6a,57,Mencuci,1
ac5f97ef-da6c-495b-85b5-ece0dffa5f02,174,mencuci pakaian ,14
7c90719e-81f4-4340-9638-33e548adc7d0,57,Menjahit,2
c9768893-e44b-43f7-8d27-d0bd7c523214,57,Tenun,36
e836485c-b7ec-490a-b809-44a79bf2b1d5,57,Tenun Sarung,6
98442297-31ae-457f-acbb-012e18aa3a90,56,ke pasar,2
eb34fdc8-b3c6-4bd5-acad-049ba0478660,75,ikat rumput laut,4
60b4a79b-ed7b-4188-a9ed-34078c425106,59,berkebun,12
e1c04518-a503-4bb4-9e8b-ec812c0c1235,59,berkebun,28
9efdbd42-7917-4184-b078-c432a96e4b45,51,menjual ikan,6
ff5020d8-3446-476d-86bd-e0a651fd07cd,51,berkebun,2
fcdf8741-6fb6-4979-a171-6495b4c774c4,51,menjual ikan,6
cdb3d940-e106-42a6-9c91-ab947912a5e2,60,memasak untuk keluarga,28
191b9bde-d506-4a34-b601-1bbee7f2410f,60,"menjual sembako, jual ikan",12
e462602e-f002-4aff-af44-923801709176,63,menangkap ikan dengan alat sederhana,5
52a67d43-1ed7-4a10-9184-407540ecdbfe,75,bertani,3
7cd02f2c-a3d6-4397-be06-4d8a30b5cfae,59,berbelanja,2
039701ac-2e06-4684-98b6-d0b4c6a16e63,56,kepasar,2
e628443e-78fb-49e1-912b-0ee8541ea44f,75,menjaga kios kecil dirumah,24
33b1fc6f-e6f0-4be3-9c8a-982c6ddd3753,56,jaga warung/kios,12
071cf6cf-c2b3-40f8-86f2-93d6fc9aac39,56,bersih rumah,2
aa6658be-ec8f-491d-a486-4b97bf82eead,69,ibu rumah tangga,4
05d2f428-464e-4bc0-af9f-8279779ffa36,75,bersihkan dan jual rumput laut,10
d3ad7528-b03d-40d1-bd5a-182a9945be9d,59,Memasak,14
6db6171b-2886-4c74-916d-78d91fb63894,59,Meti-meti,2
b6e0136c-d9c0-4e0b-828f-18ef19353569,68,berkebun,12
f890ad02-cdac-4831-a787-d029b7519054,68,berkebun,2
f809a27b-d76d-461b-b76f-f4083c1d3368,68,menjual ikan,5
f91bf517-4124-4e42-add7-f2abde344d47,68,Jualan Cendol,5
ebd2f829-4410-44dc-ad39-918abb3903f5,61,Menjual Es,12
0537ef04-8082-4d8d-bf3c-2a9891e78fa2,174,paking ikan,3
